ID	声	韵	调	字	注释	声母序	韵母序	带注释的字	韵母
2422	z	iɯʌ	4	壤		16	20	壤	#iɯʌ
2423	z	iɯʌ	4	嚷		16	20	嚷	#iɯʌ
2424	z	iɯʌ	4	瓤		16	20	瓤	#iɯʌ
2425	z	iɯʌ	4	上	动词	16	20	上{动词}	#iɯʌ
2426	z	iɯʌ	6	若		16	20	若	#iɯʌ
2427	z	iɯʌ	6	上	名词	16	20	上{名词}	#iɯʌ
2428	z	iɯʌ	6	尚		16	20	尚	#iɯʌ
2429	z	iɯʌ	6	让		16	20	让	#iɯʌ
2430	z	iɯʌ	6	嚷		16	20	嚷	#iɯʌ
2431	z	iɯʌ	8	弱		16	20	弱	#iɯʌ
2432	z	iɯʌ	8	嚼		16	20	嚼	#iɯʌ
2433	z	iɯʌ	8	勺		16	20	勺	#iɯʌ
2434	z	iɯʌ	8	芍		16	20	芍	#iɯʌ
2435	z	iɯʌ	8	匠		16	20	匠	#iɯʌ
2436	z	iɯʌ	8	若		16	20	若	#iɯʌ
2437	tɕ	iɯʌ	1	将		17	20	将	#iɯʌ
2438	tɕ	iɯʌ	1	张		17	20	张	#iɯʌ
2439	tɕ	iɯʌ	1	章		17	20	章	#iɯʌ
2440	tɕ	iɯʌ	1	樟		17	20	樟	#iɯʌ
2441	tɕ	iɯʌ	1	浆		17	20	浆	#iɯʌ
2442	tɕ	iɯʌ	1	蒋		17	20	蒋	#iɯʌ
2443	tɕ	iɯʌ	3	者		17	20	者	#iɯʌ
2444	tɕ	iɯʌ	3	奖		17	20	奖	#iɯʌ
2445	tɕ	iɯʌ	3	桨		17	20	桨	#iɯʌ
2446	tɕ	iɯʌ	3	蒋		17	20	蒋	#iɯʌ
2447	tɕ	iɯʌ	3	涨		17	20	涨	#iɯʌ
2448	tɕ	iɯʌ	3	掌		17	20	掌	#iɯʌ
2449	tɕ	iɯʌ	3	长	生〜	17	20	长{生〜}	#iɯʌ
2450	tɕ	iɯʌ	5	酱		17	20	酱	#iɯʌ
2451	tɕ	iɯʌ	5	账		17	20	账	#iɯʌ
2452	tɕ	iɯʌ	5	帐		17	20	帐	#iɯʌ
2453	tɕ	iɯʌ	5	胀		17	20	胀	#iɯʌ
2454	tɕ	iɯʌ	5	障		17	20	障	#iɯʌ
2455	tɕ	iɯʌ	5	瘴		17	20	瘴	#iɯʌ
2456	tɕ	iɯʌ	5	仗	打～	17	20	仗{打～}	#iɯʌ
2457	tɕ	iɯʌ	5	将		17	20	将	#iɯʌ
2458	tɕ	iɯʌ	7	爵		17	20	爵	#iɯʌ
2459	tɕ	iɯʌ	7	酌		17	20	酌	#iɯʌ
2460	tɕ	iɯʌ	7	着	〜衣	17	20	着{〜衣}	#iɯʌ
2461	tɕ	iɯʌ	7	雀	白	17	20	雀{白}	#iɯʌ
4728	tɕ	iɯʌ	7	□	砍	17	20	□{砍}	#iɯʌ
2463	tɕʰ	iɯʌ	1	昌		18	20	昌	#iɯʌ
2464	tɕʰ	iɯʌ	1	娼		18	20	娼	#iɯʌ
2465	tɕʰ	iɯʌ	1	鲳		18	20	鲳	#iɯʌ
2466	tɕʰ	iɯʌ	1	枪		18	20	枪	#iɯʌ
2467	tɕʰ	iɯʌ	1	锹		18	20	锹	#iɯʌ
2468	tɕʰ	iɯʌ	1	羌		18	20	羌	#iɯʌ
2470	tɕʰ	iɯʌ	1	菖		18	20	菖	#iɯʌ
4729	tɕʰ	iɯʌ	1	□	卤渍生海鲜	18	20	□{卤渍生海鲜}	#iɯʌ
2471	tɕʰ	iɯʌ	3	抢		18	20	抢	#iɯʌ
2472	tɕʰ	iɯʌ	3	厂		18	20	厂	#iɯʌ
2473	tɕʰ	iɯʌ	5	唱		18	20	唱	#iɯʌ
2474	tɕʰ	iɯʌ	5	倡		18	20	倡	#iɯʌ
2475	tɕʰ	iɯʌ	5	畅		18	20	畅	#iɯʌ
2476	tɕʰ	iɯʌ	7	鹘		18	20	鹘	#iɯʌ
2477	tɕʰ	iɯʌ	7	绰		18	20	绰	#iɯʌ
2478	tɕʰ	iɯʌ	7	雀	文	18	20	雀{文}	#iɯʌ
2479	dʑ	iɯʌ	2	肠		19	20	肠	#iɯʌ
2480	dʑ	iɯʌ	2	场		19	20	场	#iɯʌ
2481	dʑ	iɯʌ	2	长	〜短	19	20	长{〜短}	#iɯʌ
2482	dʑ	iɯʌ	4	丈		19	20	丈	#iɯʌ
2483	dʑ	iɯʌ	4	杖		19	20	杖	#iɯʌ
2484	dʑ	iɯʌ	6	仗	炮～	19	20	仗{炮～}	#iɯʌ
2485	dʑ	iɯʌ	6	着	要	19	20	着{要}	#iɯʌ
2486	dʑ	iɯʌ	8	着	～火	19	20	着{～火}	#iɯʌ
2487	ȵ	iɯʌ	2	娘		20	20	娘	#iɯʌ
2488	ȵ	iɯʌ	6	攘		20	20	攘	#iɯʌ
2489	ȵ	iɯʌ	6	壤		20	20	壤	#iɯʌ
2490	l	uɯʌ	2	龙		11	21	龙	#uɯʌ
2491	l	uɯʌ	4	陇		11	21	陇	#uɯʌ
2492	l	uɯʌ	4	垅		11	21	垅	#uɯʌ
2493	l	uɯʌ	4	垄		11	21	垄	#uɯʌ
2494	s	uɯʌ	1	双		15	21	双	#uɯʌ
2495	s	uɯʌ	1	霜		15	21	霜	#uɯʌ
2496	s	uɯʌ	1	孀		15	21	孀	#uɯʌ
2497	s	uɯʌ	3	怂		15	21	怂	#uɯʌ
2498	z	uɯʌ	2	床		16	21	床	#uɯʌ
2499	z	uɯʌ	2	从		16	21	从	#uɯʌ
2500	z	uɯʌ	2	松		16	21	松	#uɯʌ
2501	z	uɯʌ	6	诵		16	21	诵	#uɯʌ
2502	z	uɯʌ	6	颂		16	21	颂	#uɯʌ
2503	z	uɯʌ	6	状		16	21	状	#uɯʌ
2504	z	uɯʌ	6	讼		16	21	讼	#uɯʌ
2505	k	uɯʌ	1	瓜		22	21	瓜	#uɯʌ
2506	k	uɯʌ	3	寡		22	21	寡	#uɯʌ
2507	k	uɯʌ	3	剐		22	21	剐	#uɯʌ
4730	k	uɯʌ	3	□	摔倒	22	21	□{摔倒}	#uɯʌ
2509	k	uɯʌ	5	卦		22	21	卦	#uɯʌ
2510	k	uɯʌ	5	褂		22	21	褂	#uɯʌ
2511	k	uɯʌ	5	挂		22	21	挂	#uɯʌ
2512	kʰ	uɯʌ	1	垮		23	21	垮	#uɯʌ
2513	kʰ	uɯʌ	1	夸		23	21	夸	#uɯʌ
2514	kʰ	uɯʌ	1	跨		23	21	跨	#uɯʌ
2515	tɕ	yɯʌ	1	钟		17	22	钟	#yɯʌ
2516	tɕ	yɯʌ	1	桩		17	22	桩	#yɯʌ
2517	tɕ	yɯʌ	1	妆		17	22	妆	#yɯʌ
2519	tɕ	yɯʌ	1	樁		17	22	樁	#yɯʌ
2520	tɕ	yɯʌ	1	茬		17	22	茬	#yɯʌ
4731	tɕ	yɯʌ	1	□	搞	17	22	□{搞}	#yɯʌ
2521	tɕ	yɯʌ	3	肿		17	22	肿	#yɯʌ
2522	tɕ	yɯʌ	3	冢		17	22	冢	#yɯʌ
2523	tɕ	yɯʌ	3	纵		17	22	纵	#yɯʌ
2524	tɕ	yɯʌ	3	种		17	22	种	#yɯʌ
2525	tɕ	yɯʌ	5	种		17	22	种	#yɯʌ
2526	tɕ	yɯʌ	5	纵		17	22	纵	#yɯʌ
2527	tɕ	yɯʌ	5	壮	白	17	22	壮{白}	#yɯʌ
2528	tɕʰ	yɯʌ	1	窗		18	22	窗	#yɯʌ
2529	tɕʰ	yɯʌ	3	闻		18	22	闻	#yɯʌ
2530	tɕʰ	yɯʌ	3	闯		18	22	闯	#yɯʌ
4732	tɕʰ	yɯʌ	5	□	踢，踹	18	22	□{踢，踹}	#yɯʌ
2532	dʑ	yɯʌ	2	重		19	22	重	#yɯʌ
2533	dʑ	yɯʌ	4	重		19	22	重	#yɯʌ
2534	dʑ	yɯʌ	6	撞		19	22	撞	#yɯʌ
4733	dʑ	yɯʌ	6	□	叠，量词	19	22	□{叠，量词}	#yɯʌ
2536	p	ɤ	1	标		1	23	标	#ɤ
2537	p	ɤ	1	彪		1	23	彪	#ɤ
2538	p	ɤ	1	膘		1	23	膘	#ɤ
2539	p	ɤ	1	褒		1	23	褒	#ɤ
2540	p	ɤ	1	镖		1	23	镖	#ɤ
2542	p	ɤ	1	臁		1	23	臁	#ɤ
4737	p	ɤ	1	□	液体喷射出来	1	23	□{液体喷射出来}	#ɤ
2543	p	ɤ	3	保		1	23	保	#ɤ
2544	p	ɤ	3	宝		1	23	宝	#ɤ
2545	p	ɤ	3	表		1	23	表	#ɤ
2546	p	ɤ	3	裱		1	23	裱	#ɤ
2547	p	ɤ	3	堡		1	23	堡	#ɤ
2548	p	ɤ	5	半		1	23	半	#ɤ
2549	p	ɤ	5	报		1	23	报	#ɤ
2550	p	ɤ	7	北		1	23	北	#ɤ
2551	p	ɤ	7	拨		1	23	拨	#ɤ
2552	p	ɤ	7	钵		1	23	钵	#ɤ
2553	p	ɤ	7	泼	活～	1	23	泼{活～}	#ɤ
2554	p	ɤ	7	不		1	23	不	#ɤ
2555	pʰ	ɤ	1	漂		2	23	漂	#ɤ
2556	pʰ	ɤ	1	潘		2	23	潘	#ɤ
2557	pʰ	ɤ	1	飘		2	23	飘	#ɤ
2558	pʰ	ɤ	1	剖		2	23	剖	#ɤ
2559	pʰ	ɤ	1	㯱	俗，柚子	2	23	㯱{俗，柚子}	#ɤ
2560	pʰ	ɤ	3	剖		2	23	剖	#ɤ
2561	pʰ	ɤ	5	判		2	23	判	#ɤ
2562	pʰ	ɤ	5	票		2	23	票	#ɤ
2563	pʰ	ɤ	5	漂		2	23	漂	#ɤ
2564	pʰ	ɤ	7	扑		2	23	扑	#ɤ
2565	pʰ	ɤ	7	朴		2	23	朴	#ɤ
2566	pʰ	ɤ	7	醭		2	23	醭	#ɤ
2567	pʰ	ɤ	7	仆	〜倒	2	23	仆{〜倒}	#ɤ
2568	pʰ	ɤ	7	泼	～辣	2	23	泼{～辣}	#ɤ
2569	b	ɤ	2	袍		3	23	袍	#ɤ
2570	b	ɤ	2	嫖		3	23	嫖	#ɤ
2571	b	ɤ	2	瓢		3	23	瓢	#ɤ
2572	b	ɤ	2	盆		3	23	盆	#ɤ
2573	b	ɤ	2	盘		3	23	盘	#ɤ
2574	b	ɤ	2	般		3	23	般	#ɤ
2575	b	ɤ	2	搬		3	23	搬	#ɤ
2576	b	ɤ	2	薸	浮萍	3	23	薸{浮萍}	#ɤ
2577	b	ɤ	2	鳔		3	23	鳔	#ɤ
2578	b	ɤ	2	暴		3	23	暴	#ɤ
2579	b	ɤ	4	抱		3	23	抱	#ɤ
2580	b	ɤ	4	伴		3	23	伴	#ɤ
2581	b	ɤ	4	拌		3	23	拌	#ɤ
2582	b	ɤ	6	叛		3	23	叛	#ɤ
2583	b	ɤ	6	暴		3	23	暴	#ɤ
2584	b	ɤ	6	爆		3	23	爆	#ɤ
4738	b	ɤ	6	□	初鎰	3	23	□{初鎰}	#ɤ
2586	b	ɤ	8	雹		3	23	雹	#ɤ
2587	b	ɤ	8	钹		3	23	钹	#ɤ
2588	b	ɤ	8	勃		3	23	勃	#ɤ
2590	b	ɤ	8	仆		3	23	仆	#ɤ
4739	b	ɤ	8	□	争吵	3	23	□{争吵}	#ɤ
4740	b	ɤ	8	□	包工	3	23	□{包工}	#ɤ
2591	m	ɤ	2	毛		4	23	毛	#ɤ
2592	m	ɤ	2	苗		4	23	苗	#ɤ
2593	m	ɤ	2	描		4	23	描	#ɤ
2594	m	ɤ	2	瞒		4	23	瞒	#ɤ
2595	m	ɤ	2	鳗		4	23	鳗	#ɤ
2596	m	ɤ	2	谋		4	23	谋	#ɤ
2597	m	ɤ	2	谬		4	23	谬	#ɤ
2598	m	ɤ	4	秒		4	23	秒	#ɤ
2599	m	ɤ	4	满		4	23	满	#ɤ
2600	m	ɤ	4	亩		4	23	亩	#ɤ
2601	m	ɤ	4	牡		4	23	牡	#ɤ
2602	m	ɤ	4	渺		4	23	渺	#ɤ
2603	m	ɤ	4	藐		4	23	藐	#ɤ
2604	m	ɤ	4	母		4	23	母	#ɤ
2605	m	ɤ	4	拇		4	23	拇	#ɤ
2606	m	ɤ	6	帽		4	23	帽	#ɤ
2607	m	ɤ	6	冒		4	23	冒	#ɤ
2608	m	ɤ	6	庙		4	23	庙	#ɤ
2609	m	ɤ	6	贸		4	23	贸	#ɤ
2610	m	ɤ	6	茂		4	23	茂	#ɤ
2611	m	ɤ	6	妙		4	23	妙	#ɤ
2612	m	ɤ	6	谬		4	23	谬	#ɤ
2614	m	ɤ	6	戊		4	23	戊	#ɤ
4741	m	ɤ	6	□	蒙，盖	4	23	□{蒙，盖}	#ɤ
2615	m	ɤ	8	目		4	23	目	#ɤ
2616	m	ɤ	8	木		4	23	木	#ɤ
2617	m	ɤ	8	末		4	23	末	#ɤ
2618	m	ɤ	8	沫		4	23	沫	#ɤ
2619	m	ɤ	8	抹		4	23	抹	#ɤ
2620	m	ɤ	8	穆		4	23	穆	#ɤ
2621	m	ɤ	8	默		4	23	默	#ɤ
2622	m	ɤ	8	墨		4	23	墨	#ɤ
2623	m	ɤ	8	陌		4	23	陌	#ɤ
2624	m	ɤ	8	没		4	23	没	#ɤ
2625	m	ɤ	8	牧		4	23	牧	#ɤ
2626	m	ɤ	8	收		4	23	收	#ɤ
2627	f	ɤ	3	否		5	23	否	#ɤ
2628	f	ɤ	5	复		5	23	复	#ɤ
2629	f	ɤ	5	腹		5	23	腹	#ɤ
2630	f	ɤ	5	覆		5	23	覆	#ɤ
2631	f	ɤ	5	福		5	23	福	#ɤ
2632	f	ɤ	5	幅		5	23	幅	#ɤ
2633	f	ɤ	5	忽		5	23	忽	#ɤ
2634	f	ɤ	5	寣	一～：睡一觉	5	23	寣{一～：睡一觉}	#ɤ
2635	f	ɤ	7	沸		5	23	沸	#ɤ
2636	f	ɤ	7	拂		5	23	拂	#ɤ
2637	f	ɤ	7	蝠		5	23	蝠	#ɤ
2638	f	ɤ	7	勿		5	23	勿	#ɤ
2639	f	ɤ	7	福		5	23	福	#ɤ
2640	f	ɤ	7	幅		5	23	幅	#ɤ
2641	f	ɤ	7	腹		5	23	腹	#ɤ
2642	f	ɤ	7	覆		5	23	覆	#ɤ
2643	v	ɤ	4	阜		6	23	阜	#ɤ
2644	v	ɤ	8	物		6	23	物	#ɤ
2645	v	ɤ	8	伏		6	23	伏	#ɤ
2646	v	ɤ	8	服		6	23	服	#ɤ
2647	v	ɤ	8	佛		6	23	佛	#ɤ
2648	v	ɤ	8	勿		6	23	勿	#ɤ
2649	v	ɤ	8	缚		6	23	缚	#ɤ
2650	v	ɤ	8	袱		6	23	袱	#ɤ
2651	t	ɤ	1	刀		7	23	刀	#ɤ
2652	t	ɤ	1	叨		7	23	叨	#ɤ
2653	t	ɤ	3	岛		7	23	岛	#ɤ
2654	t	ɤ	3	倒		7	23	倒	#ɤ
2655	t	ɤ	3	捣		7	23	捣	#ɤ
2656	t	ɤ	3	祷		7	23	祷	#ɤ
2657	t	ɤ	5	到		7	23	到	#ɤ
2658	t	ɤ	5	倒		7	23	倒	#ɤ
2659	t	ɤ	7	德		7	23	德	#ɤ
2660	t	ɤ	7	得		7	23	得	#ɤ
2661	t	ɤ	7	咄		7	23	咄	#ɤ
2662	tʰ	ɤ	1	滔		8	23	滔	#ɤ
2663	tʰ	ɤ	1	涛		8	23	涛	#ɤ
2664	tʰ	ɤ	1	叨		8	23	叨	#ɤ
2665	tʰ	ɤ	3	讨		8	23	讨	#ɤ
2666	tʰ	ɤ	5	套		8	23	套	#ɤ
2667	tʰ	ɤ	5	讨		8	23	讨	#ɤ
2668	tʰ	ɤ	7	脱	白	8	23	脱{白}	#ɤ
2669	tʰ	ɤ	7	忒		8	23	忒	#ɤ
2670	d	ɤ	2	逃		9	23	逃	#ɤ
2671	d	ɤ	2	淘		9	23	淘	#ɤ
2672	d	ɤ	2	陶		9	23	陶	#ɤ
2673	d	ɤ	2	萄		9	23	萄	#ɤ
2675	d	ɤ	2	推		9	23	推	#ɤ
2676	d	ɤ	2	桃	词组	9	23	桃{词组}	#ɤ
2677	d	ɤ	2	涛		9	23	涛	#ɤ
4588	d	ɤ	2	□	推	9	23	□{推}	#ɤ
4742	d	ɤ	2	□	米饭泡上开水吃	9	23	□{米饭泡上开水吃}	#ɤ
2678	d	ɤ	4	道		9	23	道	#ɤ
2679	d	ɤ	4	稻		9	23	稻	#ɤ
4743	d	ɤ	4	□	语助词，表时间短暂	9	23	□{语助词，表时间短暂}	#ɤ
2681	d	ɤ	6	盗		9	23	盗	#ɤ
2682	d	ɤ	6	导		9	23	导	#ɤ
4744	d	ɤ	6	□	乱翻东西	9	23	□{乱翻东西}	#ɤ
2684	d	ɤ	8	特		9	23	特	#ɤ
2685	d	ɤ	8	桃	单字	9	23	桃{单字}	#ɤ
2686	d	ɤ	8	夺	白	9	23	夺{白}	#ɤ
2687	n	ɤ	4	脑		10	23	脑	#ɤ
2688	n	ɤ	4	恼		10	23	恼	#ɤ
4745	n	ɤ	6	□	一拳打过去	10	23	□{一拳打过去}	#ɤ
4746	n	ɤ	6	□	～动：不安，动乱	10	23	□{～动：不安，动乱}	#ɤ
2690	l	ɤ	1	唠		11	23	唠	#ɤ
2691	l	ɤ	2	劳		11	23	劳	#ɤ
2692	l	ɤ	2	牢		11	23	牢	#ɤ
2693	l	ɤ	2	捞		11	23	捞	#ɤ
2694	l	ɤ	2	涝		11	23	涝	#ɤ
2695	l	ɤ	2	唠		11	23	唠	#ɤ
2696	l	ɤ	4	老		11	23	老	#ɤ
2697	l	ɤ	4	痨		11	23	痨	#ɤ
2698	l	ɤ	4	荖		11	23	荖	#ɤ
2699	l	ɤ	6	涝		11	23	涝	#ɤ
2700	l	ɤ	8	捋		11	23	捋	#ɤ
2701	s	ɤ	1	骚		15	23	骚	#ɤ
2702	s	ɤ	1	梢		15	23	梢	#ɤ
2703	s	ɤ	1	消		15	23	消	#ɤ
2704	s	ɤ	1	宵		15	23	宵	#ɤ
2705	s	ɤ	1	霄		15	23	霄	#ɤ
2706	s	ɤ	1	硝		15	23	硝	#ɤ
2707	s	ɤ	1	捎		15	23	捎	#ɤ
2708	s	ɤ	1	销		15	23	销	#ɤ
2709	s	ɤ	1	烧		15	23	烧	#ɤ
2710	s	ɤ	1	臊		15	23	臊	#ɤ
2711	s	ɤ	3	少		15	23	少	#ɤ
2712	s	ɤ	3	嫂		15	23	嫂	#ɤ
2713	s	ɤ	3	小		15	23	小	#ɤ
2714	s	ɤ	5	笑		15	23	笑	#ɤ
2715	s	ɤ	5	燥		15	23	燥	#ɤ
2716	s	ɤ	5	扫		15	23	扫	#ɤ
2717	s	ɤ	5	鞘		15	23	鞘	#ɤ
2718	s	ɤ	5	俏		15	23	俏	#ɤ
2719	s	ɤ	7	湿		15	23	湿	#ɤ
2720	s	ɤ	7	虱		15	23	虱	#ɤ
2721	s	ɤ	7	室		15	23	室	#ɤ
2722	s	ɤ	7	失		15	23	失	#ɤ
2723	s	ɤ	7	色		15	23	色	#ɤ
2724	s	ɤ	7	啬		15	23	啬	#ɤ
2725	s	ɤ	7	瑟		15	23	瑟	#ɤ
2726	s	ɤ	7	膝		15	23	膝	#ɤ
2727	s	ɤ	7	蟀		15	23	蟀	#ɤ
2728	s	ɤ	7	率	～领	15	23	率{～领}	#ɤ
2729	s	ɤ	7	涩		15	23	涩	#ɤ
2730	z	ɤ	2	曹		16	23	曹	#ɤ
2731	z	ɤ	2	槽		16	23	槽	#ɤ
2732	z	ɤ	2	韶		16	23	韶	#ɤ
2733	z	ɤ	2	饶		16	23	饶	#ɤ
2734	z	ɤ	2	樵		16	23	樵	#ɤ
2735	z	ɤ	2	邵		16	23	邵	#ɤ
2736	z	ɤ	4	皂		16	23	皂	#ɤ
2737	z	ɤ	4	造		16	23	造	#ɤ
2738	z	ɤ	4	绍		16	23	绍	#ɤ
2739	z	ɤ	6	邵		16	23	邵	#ɤ
2740	z	ɤ	6	扰		16	23	扰	#ɤ
2741	z	ɤ	6	绕	文	16	23	绕{文}	#ɤ
2742	z	ɤ	6	韶		16	23	韶	#ɤ
2743	z	ɤ	6	侥		16	23	侥	#ɤ
2744	z	ɤ	8	十		16	23	十	#ɤ
2745	z	ɤ	8	实		16	23	实	#ɤ
2746	z	ɤ	8	拾		16	23	拾	#ɤ
2747	z	ɤ	8	疾		16	23	疾	#ɤ
2748	z	ɤ	8	什		16	23	什	#ɤ
2749	z	ɤ	8	习		16	23	习	#ɤ
2750	z	ɤ	8	集		16	23	集	#ɤ
2751	z	ɤ	8	日	文	16	23	日{文}	#ɤ
2752	z	ɤ	8	入		16	23	入	#ɤ
2753	k	ɤ	1	高		22	23	高	#ɤ
2754	k	ɤ	1	羔		22	23	羔	#ɤ
2755	k	ɤ	1	糕		22	23	糕	#ɤ
2756	k	ɤ	1	膏		22	23	膏	#ɤ
2757	k	ɤ	1	篙		22	23	篙	#ɤ
2758	k	ɤ	3	稿		22	23	稿	#ɤ
2759	k	ɤ	3	搞		22	23	搞	#ɤ
2760	k	ɤ	5	告		22	23	告	#ɤ
4734	k	ɤ	7	□	现在	22	23	□{现在}	#ɤ
4735	k	ɤ	7	□	梳理	22	23	□{梳理}	#ɤ
2762	kʰ	ɤ	1	烤		23	23	烤	#ɤ
2763	kʰ	ɤ	3	考		23	23	考	#ɤ
2764	kʰ	ɤ	3	烤		23	23	烤	#ɤ
2765	kʰ	ɤ	3	靠		23	23	靠	#ɤ
2766	kʰ	ɤ	3	犒		23	23	犒	#ɤ
2767	kʰ	ɤ	5	靠		23	23	靠	#ɤ
2768	kʰ	ɤ	5	犒		23	23	犒	#ɤ
2769	kʰ	ɤ	7	克		23	23	克	#ɤ
2770	kʰ	ɤ	7	刻		23	23	刻	#ɤ
2771	kʰ	ɤ	7	磕		23	23	磕	#ɤ
2772	ŋ	ɤ	2	熬		24	23	熬	#ɤ
2773	ŋ	ɤ	4	傲		24	23	傲	#ɤ
2774	ŋ	ɤ	6	鳌		24	23	鳌	#ɤ
2775	ŋ	ɤ	6	傲		24	23	傲	#ɤ
4736	ɡ	ɤ	2	□	滩涂	25	23	□{滩涂}	#ɤ
2777	ɡ	ɤ	8	嗝		25	23	嗝	#ɤ
2778	h	ɤ	1	蒿		26	23	蒿	#ɤ
2779	h	ɤ	3	好	～坏	26	23	好{～坏}	#ɤ
2780	h	ɤ	5	耗		26	23	耗	#ɤ
2781	h	ɤ	5	好	～高骛远	26	23	好{～高骛远}	#ɤ
2782	h	ɤ	7	黑		26	23	黑	#ɤ
2783	ɦ	ɤ	2	豪		27	23	豪	#ɤ
2784	ɦ	ɤ	2	壕		27	23	壕	#ɤ
2785	ɦ	ɤ	2	毫		27	23	毫	#ɤ
2786	ɦ	ɤ	4	浩		27	23	浩	#ɤ
2787	ɦ	ɤ	6	号		27	23	号	#ɤ
2788	〇	ɤ	1	爊		43	23	爊	#ɤ
2789	〇	ɤ	3	袄		43	23	袄	#ɤ
2790	〇	ɤ	5	奥		43	23	奥	#ɤ
2791	〇	ɤ	5	懊		43	23	懊	#ɤ
2792	〇	ɤ	5	岙		43	23	岙	#ɤ
2793	〇	ɤ	5	坳		43	23	坳	#ɤ
2794	tɕ	iɤ	1	糟		17	24	糟	#iɤ
2795	tɕ	iɤ	1	焦		17	24	焦	#iɤ
2796	tɕ	iɤ	1	蕉		17	24	蕉	#iɤ
2797	tɕ	iɤ	1	椒		17	24	椒	#iɤ
2798	tɕ	iɤ	1	浇		17	24	浇	#iɤ
2799	tɕ	iɤ	1	骄		17	24	骄	#iɤ
2800	tɕ	iɤ	1	娇		17	24	娇	#iɤ
2801	tɕ	iɤ	1	招		17	24	招	#iɤ
2802	tɕ	iɤ	1	昭		17	24	昭	#iɤ
2803	tɕ	iɤ	1	朝	明～	17	24	朝{明～}	#iɤ
2804	tɕ	iɤ	1	遭		17	24	遭	#iɤ
2805	tɕ	iɤ	3	早		17	24	早	#iɤ
2806	tɕ	iɤ	3	枣		17	24	枣	#iɤ
2807	tɕ	iɤ	3	饺		17	24	饺	#iɤ
2808	tɕ	iɤ	3	缴		17	24	缴	#iɤ
2809	tɕ	iɤ	3	矫		17	24	矫	#iɤ
2810	tɕ	iɤ	3	侥		17	24	侥	#iɤ
2811	tɕ	iɤ	3	蚤		17	24	蚤	#iɤ
2813	tɕ	iɤ	3	澡		17	24	澡	#iɤ
2814	tɕ	iɤ	3	憔		17	24	憔	#iɤ
4747	tɕ	iɤ	3	□	擦拭	17	24	□{擦拭}	#iɤ
2815	tɕ	iɤ	5	叫		17	24	叫	#iɤ
2816	tɕ	iɤ	5	照		17	24	照	#iɤ
2817	tɕ	iɤ	5	诏		17	24	诏	#iɤ
2818	tɕ	iɤ	5	灶		17	24	灶	#iɤ
2819	tɕ	iɤ	5	躁		17	24	躁	#iɤ
2820	tɕ	iɤ	7	执		17	24	执	#iɤ
2821	tɕ	iɤ	7	汁		17	24	汁	#iɤ
2822	tɕ	iɤ	7	急		17	24	急	#iɤ
2823	tɕ	iɤ	7	级		17	24	级	#iɤ
2824	tɕ	iɤ	7	质		17	24	质	#iɤ
2825	tɕ	iɤ	7	吉		17	24	吉	#iɤ
2826	tɕ	iɤ	7	桔		17	24	桔	#iɤ
2827	tɕ	iɤ	7	激		17	24	激	#iɤ
2828	tɕ	iɤ	7	戟		17	24	戟	#iɤ
2829	tɕ	iɤ	7	击		17	24	击	#iɤ
2830	tɕ	iɤ	7	卒	兵〜	17	24	卒{兵〜}	#iɤ
2832	tɕ	iɤ	7	蛩		17	24	蛩	#iɤ
2833	tɕ	iɤ	7	袺		17	24	袺	#iɤ
2834	tɕ	iɤ	7	髻		17	24	髻	#iɤ
2835	tɕ	iɤ	7	仄		17	24	仄	#iɤ
2836	tɕ	iɤ	7	给		17	24	给	#iɤ
2837	tɕ	iɤ	7	则		17	24	则	#iɤ
4748	tɕ	iɤ	7	□	髽：梳在头顶两边的髻	17	24	□{髽：梳在头顶两边的髻}	#iɤ
2838	tɕʰ	iɤ	1	超		18	24	超	#iɤ
2839	tɕʰ	iɤ	1	操		18	24	操	#iɤ
2840	tɕʰ	iɤ	1	草	潦～	18	24	草{潦～}	#iɤ
2841	tɕʰ	iɤ	1	悄		18	24	悄	#iɤ
2842	tɕʰ	iɤ	1	糙		18	24	糙	#iɤ
2843	tɕʰ	iɤ	3	草	青～	18	24	草{青～}	#iɤ
2844	tɕʰ	iɤ	3	騲		18	24	騲	#iɤ
2845	tɕʰ	iɤ	5	糙		18	24	糙	#iɤ
2846	tɕʰ	iɤ	5	窍		18	24	窍	#iɤ
2847	tɕʰ	iɤ	5	操		18	24	操	#iɤ
2848	tɕʰ	iɤ	5	俏		18	24	俏	#iɤ
2849	tɕʰ	iɤ	7	乞		18	24	乞	#iɤ
2850	tɕʰ	iɤ	7	讫		18	24	讫	#iɤ
2851	tɕʰ	iɤ	7	撮		18	24	撮	#iɤ
2852	tɕʰ	iɤ	7	侧		18	24	侧	#iɤ
2853	tɕʰ	iɤ	7	泣		18	24	泣	#iɤ
2854	tɕʰ	iɤ	7	猝		18	24	猝	#iɤ
2855	tɕʰ	iɤ	7	屈		18	24	屈	#iɤ
2856	tɕʰ	iɤ	7	喫	吃	18	24	喫{吃}	#iɤ
2857	tɕʰ	iɤ	7	缉	通～	18	24	缉{通～}	#iɤ
2858	tɕʰ	iɤ	7	吃		18	24	吃	#iɤ
2859	tɕʰ	iɤ	7	扯		18	24	扯	#iɤ
2860	tɕʰ	iɤ	7	辑		18	24	辑	#iɤ
2861	tɕʰ	iɤ	7	七		18	24	七	#iɤ
2862	tɕʰ	iɤ	7	漆		18	24	漆	#iɤ
