繁體	简体	音標	註釋	聲	韻	調							
換	换	xwan˩˩˨		x	wan	˩˩˨							
豌	豌	wan˧˥		ø	wan	˧˥							
婠	婠	wan˧˥		ø	wan	˧˥							
帵	帵	wan˧˥		ø	wan	˧˥							
蜿	蜿	wan˧˥		ø	wan	˧˥							
眢	眢	wan˧˥		ø	wan	˧˥							
剜	剜	wan˧˥		ø	wan	˧˥							
蜿	蜿	wan˦˨		ø	wan	˦˨							
碗	碗	wan˦˨		ø	wan	˦˨							
腕	腕	wan˦˨		ø	wan	˦˨							
鰥	鳏	kwan˧˥		k	wan	˧˥							
𡰝	𡰝	kʰwan˧˩		kʰ	wan	˧˩							
寰	寰	xwan˧˩		x	wan	˧˩							
幻	幻	xwan˩˩˨		x	wan	˩˩˨							
篡	篡	t͡s̻ʰwan˩˩˨		t͡s̻ʰ	wan	˩˩˨							
撰	撰	t͡s̻wan˩˩˨		t͡s̻	wan	˩˩˨							
閂	闩	s̻wan˧˥		s̻	wan	˧˥							
拴	拴	s̻wan˧˥		s̻	wan	˧˥							
涮	涮	s̻wan˩˩˨		s̻	wan	˩˩˨							
關	关	kwan˧˥		k	wan	˧˥							
慣	惯	kwan˩˩˨		k	wan	˩˩˨							
頑	顽	wan˧˩		ø	wan	˧˩							
還	还	xaɪ̯˧˩	白讀	x	aɪ̯	˧˩							
環	环	xwan˧˩		x	wan	˧˩							
患	患	xwan˩˩˨		x	wan	˩˩˨							
宦	宦	xwan˩˩˨		x	wan	˩˩˨							
彎	弯	wan˧˥		ø	wan	˧˥							
灣	湾	wan˧˥		ø	wan	˧˥							
戀	恋	ni̯e̞n˩˩˨		mᵇ	i̯e̞n	˩˩˨							
痊	痊	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
全	全	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
筌	筌	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
荃	荃	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
泉	泉	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
宣	宣	ɕy̑e̞n˧˥		ɕ	y̑e̞n	˧˥							
選	选	ɕy̑e̞n˦˨		ɕ	y̑e̞n	˧˥							
旋	旋	ɕy̑e̞n˧˩		ɕ	y̑e̞n	˧˩							
旋	旋	ɕy̑e̞n˩˩˨	1.表示在某地來回轉圈。2.表示現場馬上完成某個動作	ɕ	y̑e̞n	˩˩˨							
鏇	碹	ɕy̑e̞n˩˩˨		ɕ	y̑e̞n	˩˩˨							
轉	转	t͡s̻wan˦˨	殼~：原意指小孩子的頭骨。敲殼~：弯曲食指和中指头，在小孩脑壳上敲	t͡s̻	wan	˧˥							
轉	转	t͡s̻wan˩˩˨		t͡s̻	wan	˩˩˨							
傳	传	t͡s̻ʰwan˧˩		t͡s̻ʰ	wan	˧˩							
傳	传	t͡s̻wan˩˩˨		t͡s̻	wan	˩˩˨							
椽	椽	t͡s̻ʰwan˧˩		t͡s̻ʰ	wan	˧˩							
篆	篆	t͡s̻wan˩˩˨		t͡s̻	wan	˩˩˨							
專	专	t͡s̻wan˧˥		t͡s̻	wan	˧˥							
磚	砖	t͡s̻wan˧˥		t͡s̻	wan	˧˥							
川	川	t͡s̻ʰwan˧˥		t͡s̻ʰ	wan	˧˥							
穿	穿	t͡s̻ʰwan˧˥		t͡s̻ʰ	wan	˧˥							
喘	喘	t͡s̻ʰwan˦˨		t͡s̻ʰ	wan	˦˨							
舛	舛	t͡s̻ʰwan˦˨		t͡s̻ʰ	wan	˦˨							
串	串	t͡s̻ʰwan˩˩˨		t͡s̻ʰ	wan	˩˩˨							
船	船	t͡s̻ʰwan˧˩		t͡s̻ʰ	wan	˧˩							
撋	撋	z̻wan˧˩		z̻	wan	˧˩							
軟	软	z̻wan˦˨		z̻	wan	˦˨							
軟	软	z̻wɑ˦˨	白讀表示拖拉，敷衍，承受力不足	z̻	wɑ	˦˨							
𤲬	𤲬	z̻wan˩˩˨		z̻	wan	˩˩˨							
捲	卷	t͡ɕy̑e̞n˦˨		t͡ɕ	y̑e̞n	˦˨							
眷	眷	t͡ɕy̑e̞n˩˩˨		t͡ɕ	y̑e̞n	˩˩˨							
卷	卷	t͡ɕy̑e̞n˩˩˨		t͡ɕ	y̑e̞n	˩˩˨							
絹	绢	t͡ɕy̑e̞n˧˥		t͡ɕ	y̑e̞n	˧˥							
圈	圈	t͡ɕʰy̑e̞n˧˥	房～：臥室	t͡ɕʰ	y̑e̞n	˧˥							
權	权	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
拳	拳	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
鬈	鬈	t͡ɕʰy̑e̞n˧˩		t͡ɕʰ	y̑e̞n	˧˩							
圈	圈	t͡ɕy̑e̞n˩˩˨		t͡ɕ	y̑e̞n	˩˩˨							
倦	倦	t͡ɕy̑e̞n˩˩˨		t͡ɕ	y̑e̞n	˩˩˨							
員	员	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
圓	圆	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
湲	湲	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
爰	爰	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
媛	媛	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
媛	媛	y̑e̞n˩˩˨		Ø	y̑e̞n	˩˩˨							
褑	褑	y̑e̞n˩˩˨		Ø	y̑e̞n	˩˩˨							
瑗	瑗	y̑e̞n˩˩˨		Ø	y̑e̞n	˩˩˨							
院	院	y̑e̞n˩˩˨		Ø	y̑e̞n	˩˩˨							
緣	缘	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
沿	沿	y̑e̞n˧˩		Ø	y̑e̞n	˧˩							
