#ɿ		
Ø	[1]焉腌{~萝卜，~肉}醃淹阉炎烟燕{~京}[2]研筵沿岩盐蜒阎颜延言=[3]眼演掩魇俨[5]焰雁验厌艳酽晏谚堰砚宴燕{~子}	
#uan		
t	[1]端[3]断{~啦；决~}短段短缎[5]锻断{~绝}椴	
tʰ	[1]湍[2]团	
n	[3]暖	
l	[2]娈峦鸾銮滦栾挛孪[3]乱卵	
ʦ	[1]钻{动词}[3]纂{编~}攒={积攒：~钱}□{发髻}[5]钻{名词}	
ʦʰ	[1]蹿{乱~}汆[2]全[5]窜{逃~}篡{~改}	
s	[1]酸宣[2]旋{~转；将物体削圆：这球~哩真圆}[3]选癣[5]算蒜镟{~床}	
tʂ	[1]砖专[3]转{转钱}赚[5]转{转圈}撰{杜~}篆传{~记}	
tʂʰ	[1]穿川[2]传{~达}椽船[3]喘[5]串	
ʂ	[1]栓拴闩[5]涮	
ʐ	[3]软阮	
k	[1]鳏关官棺观{~察}冠{衣~}[3]管馆[5]惯灌罐贯观{道~}冠{~军}	
kʰ	[1]宽[3]款	
x	[1]欢[2]环桓还{还钱}[3]缓换{交换}[5]幻患唤焕宦	
