"id","hanzi","note","ipa","audio","ntd","dl","databse","py"
2185,"笠",,"lɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lig8.wav",8,"阳入","js","lig8"
2186,"粒",,"lɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lig8.wav",8,"阳入","js","lig8"
2187,"裂",,"lɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lig8.wav",8,"阳入","js","lig8"
2188,"律",,"lyʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liug8.wav",8,"阳入","js","liug8"
2189,"尥","(马尥蹶子)","ljə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lie6.wav",6,"阳去","js","lie6"
2190,"廖","姓氏","ljə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lie6.wav",6,"阳去","js","lie6"
2191,"料",,"ljə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lie6.wav",6,"阳去","js","lie6"
2192,"乐","(快乐)","loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2193,"六",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2194,"录",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2195,"洛",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2196,"烙",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2197,"禄",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2198,"络",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2199,"绿",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2200,"落",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2201,"酪",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2202,"陆",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2203,"骆",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2204,"鹿",,"loʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/laug8.wav",8,"阳入","js","laug8"
2205,"儒",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2206,"卢",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2207,"如",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2208,"庐","(茅庐,庐山)","lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2209,"炉",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2210,"芦","(芦苇)","lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2211,"鸬","(鸬鹚)","lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv2.wav",2,"阳平","js","lv2"
2212,"赂",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv6.wav",6,"阳去","js","lv6"
2213,"路",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv6.wav",6,"阳去","js","lv6"
2214,"露",,"lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv6.wav",6,"阳去","js","lv6"
2215,"鹭","(鹭鸶)","lʋ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/lv6.wav",6,"阳去","js","lv6"
2216,"笼",,"laŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/long2.wav",2,"阳平","js","long2"
2217,"聋",,"laŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/long2.wav",2,"阳平","js","long2"
2218,"隆",,"laŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/long2.wav",2,"阳平","js","long2"
2219,"龙",,"laŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/long2.wav",2,"阳平","js","long2"
2220,"吕",,"ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2221,"履",,"ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2222,"旅",,"ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2223,"柳",,"ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2224,"稆","(野生)","ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2225,"缕","(丝缕)","ly","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/liu3.wav",3,"阴上","js","liu3"
2226,"买",,"ma","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ma3.wav",3,"阴上","js","ma3"
2227,"卖",,"ma","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ma6.wav",6,"阳去","js","ma6"
2228,"迈",,"ma","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ma6.wav",6,"阳去","js","ma6"
2229,"幔",,"mɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/maun6.wav",6,"阳去","js","maun6"
2230,"慢",,"mɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/maun6.wav",6,"阳去","js","maun6"
2231,"漫",,"mɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/maun6.wav",6,"阳去","js","maun6"
2232,"蔓","(瓜蔓子)","mɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/maun6.wav",6,"阳去","js","maun6"
2233,"媒",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2234,"枚",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2235,"梅",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2236,"楣",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2237,"煤",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2238,"眉",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2239,"谋",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2240,"霉",,"me","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mei2.wav",2,"阳平","js","mei2"
2241,"帽",,"mə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/me6.wav",6,"阳去","js","me6"
2242,"貌",,"mə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/me6.wav",6,"阳去","js","me6"
2243,"名",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming2.wav",2,"阳平","js","ming2"
2244,"明",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming2.wav",2,"阳平","js","ming2"
2245,"民",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming2.wav",2,"阳平","js","ming2"
2246,"铭",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming2.wav",2,"阳平","js","ming2"
2247,"鸣",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming2.wav",2,"阳平","js","ming2"
2248,"命",,"məŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ming6.wav",6,"阳去","js","ming6"
2249,"门",,"mɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/man2.wav",2,"阳平","js","man2"
2250,"面",,"mĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/min6.wav",6,"阳去","js","min6"
2251,"面",,"mĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/min6.wav",6,"阳去","js","min6"
2252,"面","(面粉)","mĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/min6.wav",6,"阳去","js","min6"
2253,"面","(面粉)","mĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/min6.wav",6,"阳去","js","min6"
2254,"妙",,"mjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mie6.wav",6,"阳去","js","mie6"
2255,"庙",,"mjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mie6.wav",6,"阳去","js","mie6"
2256,"忙",,"mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2257,"盲",,"mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2258,"芒",,"mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2259,"芒","(麦芒儿)","mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2260,"茫",,"mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2261,"虻","(牛虻)","mõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mon2.wav",2,"阳平","js","mon2"
2262,"墨",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2263,"寞",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2264,"幕",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2265,"摸",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2266,"木",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2267,"末",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2268,"沫",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2269,"牧",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2270,"目",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2271,"穆",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2272,"脉",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2273,"膜",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2274,"莫",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2275,"陌","(陌生)","moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2276,"麦",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2277,"默",,"moʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mog8.wav",8,"阳入","js","mog8"
2278,"满",,"mũ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mun3.wav",3,"阴上","js","mun3"
2279,"孟",,"maŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mong6.wav",6,"阳去","js","mong6"
2280,"懵","(懵懂)","maŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mong6.wav",6,"阳去","js","mong6"
2281,"梦",,"maŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mong6.wav",6,"阳去","js","mong6"
2282,"米",,"mʒ̩","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/mri3.wav",3,"阴上","js","mri3"
2283,"难","(难易)","nɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/naun2.wav",2,"阳平","js","naun2"
2284,"能",,"nɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nan2.wav",2,"阳平","js","nan2"
2285,"嫩",,"nɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nan6.wav",6,"阳去","js","nan6"
2286,"年",,"nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin2.wav",2,"阳平","js","nin2"
2287,"研",,"nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin2.wav",2,"阳平","js","nin2"
2288,"鲇","(鲇鱼)","nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin2.wav",2,"阳平","js","nin2"
2289,"黏","(黏米)","nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin2.wav",2,"阳平","js","nin2"
2290,"念",,"nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin6.wav",6,"阳去","js","nin6"
2291,"砚",,"nĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nin6.wav",6,"阳去","js","nin6"
2292,"孽",,"nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2293,"捏","又音","nɛʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nag8.wav",8,"阳入","js","nag8"
2294,"溺",,"nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2295,"聂","姓氏","nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2296,"蹑","(蹑脚走)","nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2297,"逆","(顺逆,逆风)","nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2298,"镊","(镊子)","nɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nig8.wav",8,"阳入","js","nig8"
2299,"南",,"nỹ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nun2.wav",2,"阳平","js","nun2"
2300,"男",,"nỹ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nun2.wav",2,"阳平","js","nun2"
2301,"暖",,"nỹ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nun3.wav",3,"阴上","js","nun3"
2302,"岩",,"ŋɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngaun2.wav",2,"阳平","js","ngaun2"
2303,"颜",,"ŋɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngaun2.wav",2,"阳平","js","ngaun2"
2304,"爱",,"ŋa","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/nga5.wav",5,"阴去","js","nga5"
2305,"偶","(偶然)","ŋe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngei3.wav",3,"阴上","js","ngei3"
2306,"偶","(配偶)","ŋe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngei3.wav",3,"阴上","js","ngei3"
2307,"呕","(呕吐)","ŋe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngei3.wav",3,"阴上","js","ngei3"
2308,"殴",,"ŋe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngei3.wav",3,"阴上","js","ngei3"
2309,"藕",,"ŋe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngei3.wav",3,"阴上","js","ngei3"
2310,"恩",,"ŋɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngan1.wav",1,"阴平","js","ngan1"
2311,"牙",,"ŋo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngo2.wav",2,"阳平","js","ngo2"
2312,"芽",,"ŋo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngo2.wav",2,"阳平","js","ngo2"
2313,"衙","(三衙墩巷)","ŋo","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ngo2.wav",2,"阳平","js","ngo2"
2314,"斑",,"pɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/baun1.wav",1,"阴平","js","baun1"
2315,"班",,"pɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/baun1.wav",1,"阴平","js","baun1"
2316,"拜",,"pa","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ba5.wav",5,"阴去","js","ba5"
2317,"扮",,"pɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/baun5.wav",5,"阴去","js","baun5"
2318,"瓣",,"pɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/baun5.wav",5,"阴去","js","baun5"
2319,"八",,"pɔʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/baug7.wav",7,"阴入","js","baug7"
2320,"杯",,"pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei1.wav",1,"阴平","js","bei1"
2321,"碑",,"pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei1.wav",1,"阴平","js","bei1"
2322,"宝",,"pə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/be3.wav",3,"阴上","js","be3"
2323,"饱",,"pə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/be3.wav",3,"阴上","js","be3"
2324,"背","(背诵)","pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei5.wav",5,"阴去","js","bei5"
2325,"背","(背负)","pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei1.wav",1,"阴平","js","bei1"
2326,"贝",,"pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei5.wav",5,"阴去","js","bei5"
2327,"辈",,"pe","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bei5.wav",5,"阴去","js","bei5"
2328,"兵",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2329,"冰",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2330,"宾",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2331,"彬",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2332,"槟","(槟榔)","pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2333,"殡",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing1.wav",1,"阴平","js","bing1"
2334,"丙",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing3.wav",3,"阴上","js","bing3"
2335,"禀",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing3.wav",3,"阴上","js","bing3"
2336,"秉",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing3.wav",3,"阴上","js","bing3"
2337,"饼",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing3.wav",3,"阴上","js","bing3"
2338,"并","(并且) 並","pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping6.wav",6,"阳去","zg","ping6"
2339,"并","(合并)","pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing5.wav",5,"阴去","js","bing5"
2340,"柄",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing5.wav",5,"阴去","js","bing5"
2341,"迸","(迸裂)","pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing5.wav",5,"阴去","js","bing5"
2342,"鬓",,"pəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/bing5.wav",5,"阴去","js","bing5"
2343,"本",,"pɛ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ban3.wav",3,"阴上","js","ban3"
2344,"牌","(打牌)","pʰa","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pa2.wav",2,"阳平","js","pa2"
2345,"牌",,"pʰa","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pa2.wav",2,"阳平","js","pa2"
2346,"派",,"pʰa","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pa5.wav",5,"阴去","js","pa5"
2347,"办",,"pʰɑ̃","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/paun6.wav",6,"阳去","js","paun6"
2348,"凭",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2349,"坪",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2350,"屏","(围屏)","pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2351,"平",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2352,"瓶",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2353,"萍",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2354,"评",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2355,"贫",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2356,"频","(频繁)","pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping2.wav",2,"阳平","js","ping2"
2357,"品",,"pʰəŋ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/ping3.wav",3,"阴上","js","ping3"
2358,"片",,"pʰĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pin5.wav",5,"阴去","js","pin5"
2359,"骗","(骗马)","pʰĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pin5.wav",5,"阴去","js","pin5"
2360,"骗","(欺骗)","pʰĩ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pin5.wav",5,"阴去","js","pin5"
2361,"僻",,"pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig7.wav",7,"阴入","js","pig7"
2362,"劈",,"pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig7.wav",7,"阴入","js","pig7"
2363,"匹","(一匹)","pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig7.wav",7,"阴入","js","pig7"
2364,"撇","(撇捺,撇开)","pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig7.wav",7,"阴入","js","pig7"
2365,"辟",,"pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig7.wav",7,"阴入","js","pig7"
2366,"别","(离别)","pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig8.wav",8,"阳入","js","pig8"
2367,"弼",,"pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig8.wav",8,"阳入","js","pig8"
2368,"枇","(枇杷)","pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig8.wav",8,"阳入","js","pig8"
2369,"琵","(琵琶)","pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig8.wav",8,"阳入","js","pig8"
2370,"鼻",,"pʰɪʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pig8.wav",8,"阳入","js","pig8"
2371,"漂",,"pʰjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pie5.wav",5,"阴去","js","pie5"
2372,"漂","(漂亮)","pʰjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pie5.wav",5,"阴去","js","pie5"
2373,"票","(车票)","pʰjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pie5.wav",5,"阴去","js","pie5"
2374,"鳔",,"pʰjə","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pie5.wav",5,"阴去","js","pie5"
2375,"棒",,"pʰõ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pon6.wav",6,"阳去","js","pon6"
2376,"仆",,"pʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pog8.wav",8,"阳入","js","pog8"
2377,"仆","(倒)","pʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pog8.wav",8,"阳入","js","pog8"
2378,"帕",,"pʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pog7.wav",7,"阴入","js","pog7"
2379,"扑",,"pʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pog7.wav",7,"阴入","js","pog7"
2380,"拍",,"pʰoʔ","http://nantonghua.oss-cn-hongkong.aliyuncs.com/all_list/pog7.wav",7,"阴入","js","pog7"
