聲	呼	等	韻	調	組	攝	單字	多音	罕度	檢	原註	聲母	韻母	聲調	次 聲母	次 韻母	次 聲調	新註	分韻(1782)	英華(1856)	分部(1914)	道漢(1939)	穗書	穗習				
見	開	一	覃	平	見	咸	弇	0	3	0			im	213					jim2	jim2	jim2	jim1	jim2					
溪	開	一	覃	平	見	咸	堪	0	0	0		kʰ	ɔm	55					hɔm1	hɔm1	ham1	ham1	ham1					
溪	開	一	覃	平	見	咸	龕	0	2	0			ɔm	55					hɔm1	hɔm1	am1	am1	ham1					
匣	開	一	覃	平	影	咸	函	0	1	0		h	ɐm	51					haam4	haam4	haam4	haam4	haam4					
匣	開	一	覃	平	影	咸	涵	0	1	0		h	ɐm	51					haam4	haam4	haam4	haam4	haam4					
匣	開	一	覃	平	影	咸	含	0	0	0		h	ɔm	51					hɔm4	hɔm4	ham4	ham4	ham4					
影	開	一	覃	平	影	咸	庵	0	1	0			ɔm	55					ɔm1	ɔm1	-	ngam1	am1					
影	開	一	覃	平	影	咸	諳	0	2	0			ɔm	55					ɔm2	ɔm2	am1	ngam3	am1					
來	開	一	覃	上	來	咸	纜	0	1	0		l	am	33					laam6	laam6	laam6	laam6	laam6					
清	開	一	覃	上	精	咸	慘	0	0	0		tsʰ	am	213					caam2	caam2	caam2	caam2	caam2					
見	開	一	覃	上	見	咸	感	0	0	0		k	ɔm	213					gɔm2	gɔm2	gam2	gaam2	gam2					
溪	開	一	覃	上	見	咸	坎	0	1	0		h	ɔm	213					hɔm2	hɔm2	ham2	ham2	ham2					
匣	開	一	覃	上	影	咸	撼	0	1	0		h	ɔm	33					hɔm6	hɔm6	ham6	haam6	ham6					
溪	開	一	覃	去	見	咸	勘	0	1	0		h	ɔm	33					hɔm3	hɔm3	-	ham3	ham3					
匣	開	一	覃	去	影	咸	憾	0	1	0		h	ɔm	33					hɔm6	hɔm6	ham6	haam6	ham6					
影	開	一	覃	去	影	咸	暗	0	0	0			ɔm	33					ɔm3	ɔm3	am3	ngam3	am3					
端	開	一	覃	入	端	咸	答	0	0	0		t	ap	3					daap1	daap3	daap3	daap3	daap3					
透	開	一	覃	入	端	咸	踏	0	0	0		t	ap	3					daap6	daap6	daap6	daap6	daap6					
定	開	一	覃	入	端	咸	沓	0	2	0		t	ap	3					daap6	daap6	daap6	daap6	daap6					
泥	開	一	覃	入	端	咸	納	0	0	0		n	ap	3					naap6	naap6	naap6	naap6	naap6					
來	開	一	覃	入	來	咸	摺	0	0	0		ts	ip	3					zhip1	zhip3	zip3	zaap3	zip3					
來	開	一	覃	入	來	咸	拉	0	0	0		l	ai	55					lap1	laai1	laa2	laai1	laai1					
從	開	一	覃	入	精	咸	雜	0	0	0		ts	ɐp	3					zap6	zaap6	zaap6	zaap6	zaap6					
心	開	一	覃	入	精	咸	卅	0	2	0		s	a	51					-	saa1	-	saa1	saa1					
見	開	一	覃	入	見	咸	鴿	0	0	0		k	ɔp	3					gɔp1	gɔp1	gap3	gap3	gap3					
							閤	1	0	0		h	ɔp	3				閤眼	-	-	-	hap6	hap6					
							閤	1	0	0		k	ɔk	3				閤樓					gok3					
見	開	一	覃	入	見	咸	閤	1	0	0													gap3					
見	開	一	覃	入	見	咸	蛤	1	1	0		k	ɔp	3				蛤拐	gɔp1	gɔp3	-	gaap3	gap3					
							蛤	1	1	0		h	a	55				蛤蟆					haa4					
疑	開	一	覃	入	見	咸	哈	0	0	0		h	a	55					-	hap1	-	haa1	haa1					
匣	開	一	覃	入	影	咸	盒	0	0	0		h	ɔp	3					hɔp6	hɔp6	-	hap6	hap6					
匣	開	一	覃	入	影	咸	合	1	0	0		h	ɔp	3				合格	hɔp6	hɔp6	hap6	hap6	hap6					
見	開	一	覃	入	見	咸	合	1	0	0		k	ɔp	3				一合	gɔp1	gɔp3			gap6					
-	-	-	-	-	-	-	圇	0	2	0		l	ɵn	51					-	-	-	leon4	leon4					
-	-	-	-	-	-	-	圾	0	0	0		s	ap	3					-	-	-	saap3	saap3					
-	-	-	-	-	-	-	歹	0	1	0		t	ai	213					daai2	daai2	daai2	daai2	daai2					
-	-	-	-	-	-	-	圳	0	2	0		ts	ɐn	33					zheon3	zheon3	-	zan3	zan3					
-	-	-	-	-	-	-	劍	0	0	0		k	im	33					gim3	gim3	gim3	gim3	gim3					
-	-	-	-	-	-	-	享	0	0	0		h	œŋ	213					hoeng2	hoeng2	hoeng2	hoeng2	hoeng2					
-	-	-	-	-	-	-	踩	0	0	0		tsʰ	ai	213					-	-	-	-	cai2					
-	-	-	-	-	-	-	踮	0	2	0		t	im	33					-	-	-	-	dim2					
-	-	-	-	-	-	-	螂	0	2	0		l	ɔŋ	51					-	-	long4	long4	long4					
-	-	-	-	-	-	-	踴	0	1	0									-	-	-	jung2	jung2					
-	-	-	-	-	-	-	鴕	0	1	0		tʰ	ɔ	51					-	-	-	to4	to4					
-	-	-	-	-	-	-	糕	0	0	0		k	ou	55					gou1	gou1	-	gou1	gou1					
-	-	-	-	-	-	-	柿	0	0	0		tsʰ	i	213					-	ci4	ci5	ci4	ci5					
-	-	-	-	-	-	-	糬	0	3	0									-	-	-	-	syu4					
-	-	-	-	-	-	-	糯	0	1	0		n	ɔ	33					no6	no6	no6	no6	no6					
-	-	-	-	-	-	-	妞	0	2	0		n	ɐu	213					-	-	-	nau2	nau2					
-	-	-	-	-	-	-	焙	0	1	0		p	ui	33					bui6	bui6	bui6	bui6	bui6					
-	-	-	-	-	-	-	妳	0	3	0									-	naai5	-	-	nei5					
-	-	-	-	-	-	-	妮	0	2	0		n	i	51					-	ni4	-	nei4	nei4					
-	-	-	-	-	-	-	歪	0	0	0		w	ai	55					waai1	me2	waai1	waai1	waai1					
-	-	-	-	-	-	-	疤	0	0	0		p	a	55					baa1	baa1	baa1	baa1	baa1					
-	-	-	-	-	-	-	污	0	0	0		w	u	55					wu1	wu1	-	wu1	wu1					
-	-	-	-	-	-	-	汽	0	0	0		h	i	33					-	-	-	hei3	hei3					
-	-	-	-	-	-	-	粑	0	2	0		p	a	55					-	-	-	-	baa1					
-	-	-	-	-	-	-	桕	0	2	0									kau5	kau5	kau6	kau5	kau5					
-	-	-	-	-	-	-	棕	0	0	0		ts	ʊŋ	55					zung1	zung1	-	zung1	zung1					
-	-	-	-	-	-	-	撇	0	0	0		pʰ	it	3					pit1	pit3	pit3	pit3	pit3					
-	-	-	-	-	-	-	撒	0	0	0		s	at	3					saat1	saat3	saat3	saat3	saat3					
-	-	-	-	-	-	-	撐	0	0	0		tsʰ	aŋ	33					chang1	chaang1	-	caang1	caang1					
-	-	-	-	-	-	-	囫	0	2	0		f	ɐt	5					-	-	-	fat1	fat1					
-	-	-	-	-	-	-	囡	0	2	0		n	am	51					-	-	-	nyun5	naam4					
-	-	-	-	-	-	-	砸	0	1	0		ts	ak	3					-	-	-	-	zaap3					
-	-	-	-	-	-	-	砲	0	3	0									-	paau3	paau3	paau3	paau3					
-	-	-	-	-	-	-	饈	0	3	0		s	ɐu	55					-	sau1	sau1	sau1	sau1					
-	-	-	-	-	-	-	掙	1	0	0		ts	ɐŋ	55				掙脫	-		-	zang1	zang1					
							掙	1	0	0		ts	aŋ	33				掙錢		zhaang6			zaang6					
-	-	-	-	-	-	-	砍	0	0	0		h	ɔm	213					hɔm2	hɔm2	-	ham2	ham2					
-	-	-	-	-	-	-	聯	0	0	0		l	yn	51					lyun4	-	lyun4	lyun4	lyun4					
-	-	-	-	-	-	-	棋	0	0	0		kʰ	i	51					ki4	ki4	kei4	kei4	kei4					
-	-	-	-	-	-	-	蹦	0	0	0		p	ɐŋ	55					-	-	-	-	bang1					
-	-	-	-	-	-	-	週	0	0	0									zhau1	zhau1	zau1	zau1	zau1					
-	-	-	-	-	-	-	她	0	0	0		tʰ	a	55					-	-	-	taa1	taa1					
-	-	-	-	-	-	-	奶	0	0	0		n	ai	55				師奶	naai5	naai1	naai1	naai1	naai5					
							奶					n	ai	213				牛奶										
-	-	-	-	-	-	-	剷	0	0	0		tsʰ	an	213					chaan2	chaan2	caan2	caan2	caan2					
-	-	-	-	-	-	-	闆	0	0	0		p	an	213					-	-	-	baan2	baan2					
-	-	-	-	-	-	-	剎	0	1	0		s	at	3					-	chaat3	saat3	-	saat3					
-	-	-	-	-	-	-	磁	0	0	0		tsʰ	i	51					cii4	ci4	ci4	ci4	ci4					
-	-	-	-	-	-	-	骷	0	2	0		h	u	55					-	fu1	-	fu1	fu1					
-	-	-	-	-	-	-	嘩	0	0	0		w	a	55					-	waa1	waa1	waa1	waa1					
-	-	-	-	-	-	-	磚	0	0	0		ts	yn	55					zhyun1	zhyun1	zyun1	zyun1	zyun1					
-	-	-	-	-	-	-	躲	0	0	0		t	ɔ	213					do2	do2	do2	do2	do2					
-	-	-	-	-	-	-	磺	0	1	0		w	ɔŋ	51					wong4	wong4	wong4	wong4	wong4					
-	-	-	-	-	-	-	躺	0	0	0		tʰ	ɔŋ	213					-	-	tong3	tong2	tong2					
-	-	-	-	-	-	-	罕	0	1	0		h	ɔn	213					hon2	hon2	hon2	hon2	hon2					
-	-	-	-	-	-	-	耙	0	1	0		pʰ	a	51					-	paa4	-	paa4	paa4					
-	-	-	-	-	-	-	嘴	0	0	0		ts	ɵy	213					zeoi2	zeoi2	zeoi2	zeoi2	zeoi2					
-	-	-	-	-	-	-	瑪	0	1	0		m	a	213					maa5	maa5	maa5	maa5	maa5					
-	-	-	-	-	-	-	間	1	0	0		k	an	55				空間	gaan1	gaan1	gaan1	gaan1	gaan1					
							間	1	0	0		k	an	33				間接	gaan3	gaan3			gaan3					
-	-	-	-	-	-	-	籽	0	1	0		ts	i	213					-	-	-	zi2	zi2					
-	-	-	-	-	-	-	瑙	0	2	0		n	ou	213					nou5	nou5	nou5	nou5	nou5					
-	-	-	-	-	-	-	啤	0	1	0		p	ɛ	55					-	be1	-	bi1	be1					
-	-	-	-	-	-	-	餃	0	0	0		k	au	213					-	-	gaau2	gaau2	gaau2					
-	-	-	-	-	-	-	揪	0	0	0		ts	ɐu	55					-	cau1	-	zau1	zau1					
-	-	-	-	-	-	-	餵	0	0	0		w	ɐi	33					-	-	wai3	wai3	wai3					
-	-	-	-	-	-	-	揍	0	1	0		ts	ɐu	33					-	-	-	-	zau3					
-	-	-	-	-	-	-	餡	0	0	0		h	am	33					haam6	haam6	haam6	haam6	haam6	haam2				
-	-	-	-	-	-	-	淌	0	1	0		tʰ	ɔŋ	213					-	-	-	tong2	tong2					
-	-	-	-	-	-	-	嶄	0	0	0		ts	am	213					-	-	-	caam4	zaam2					
-	-	-	-	-	-	-	淘	0	0	0		tʰ	ou	51					tou4	tou4	tou4	tou4	tou4					
-	-	-	-	-	-	-	釉	0	2	0		j	ɐu	33					-	-	-	jau4	jau6					
-	-	-	-	-	-	-	擤	0	2	0		s	ɐn	33					-	-	-	san1	sang3					
-	-	-	-	-	-	-	擦	0	0	0		tsʰ	at	3					-	-	caat3	caat3	caat3					
-	-	-	-	-	-	-	嚕	0	2	0		l	u	55					-	-	-	lou1	lou1					
-	-	-	-	-	-	-	嚐	0	0	0									-	-	-	-	soeng4					
-	-	-	-	-	-	-	擱	0	0	0		k	ɔk	3					-	gok3	gok3	gok3	gok3					
-	-	-	-	-	-	-	嚎	0	1	0		h	ou	51					-	-	-	hou4	hou4					
-	-	-	-	-	-	-	擂	0	1	0		l	ui	51					lui4	lui4	leoi4	leoi4	leoi4					
-	-	-	-	-	-	-	桿	0	0	0									-	-	gon1	gon1	gon1					
-	-	-	-	-	-	-	胸	0	0	0		h	ʊŋ	55					hung1	hung1	hung1	hung1	hung1					
-	-	-	-	-	-	-	刨	0	1	0		pʰ	au	51					-	paau4	paau4	paau4	paau4					
-	-	-	-	-	-	-	胚	0	1	0		pʰ	ui	55					pui1	-	pui1	pui1	pui1					
-	-	-	-	-	-	-	挖	0	0	0		w	at	3					waat1	waat3	waat3	waat3	waat3					
-	-	-	-	-	-	-	碗	0	0	0			un	213					wun2	wun2	wun2	wun2	wun2					
-	-	-	-	-	-	-	碟	0	1	0		t	ip	3					dip6	dip6	dip6	dip6	dip6					
-	-	-	-	-	-	-	碘	0	1	0		t	in	213					-	-	-	din2	din2					
-	-	-	-	-	-	-	碳	0	1	0		tʰ	an	33					-	-	-	taan3	taan3					
-	-	-	-	-	-	-	碰	0	0	0		pʰ	ʊŋ	33					-	bung3	pung3	pung3	pung3					
-	-	-	-	-	-	-	觔	0	3	0									-	gan1	-	gan1	gan1					
-	-	-	-	-	-	-	熔	0	0	0		j	ʊŋ	51					jung4	-	jung4	jung4	jung4					
-	-	-	-	-	-	-	颳	0	0	0									-	-	-	-	gwaat3					
-	-	-	-	-	-	-	琉	0	1	0		l	ɐu	51					lau4	lau4	lau4	lau4	lau4					
-	-	-	-	-	-	-	嗖	0	2	0									-	-	-	-	sau1					
-	-	-	-	-	-	-	榕	0	1	0		j	ʊŋ	51					jung4	jung4	jung4	jung4	jung4					
-	-	-	-	-	-	-	缽	0	2	0		p	ut	3					-	-	-	but3	but3					
-	-	-	-	-	-	-	您	0	0	0									-	-	-	nei5	nei5					
-	-	-	-	-	-	-	搧	0	2	0		s	in	33					shin3	shin3	sin3	zin1	sin3					
-	-	-	-	-	-	-	搬	0	0	0		p	un	55					bun1	bun1	bun1	bun1	bun1					
-	-	-	-	-	-	-	噹	0	0	0									-	-	-	-	dong1					
-	-	-	-	-	-	-	噸	0	0	0									-	-	deon1	dan1	deon1					
-	-	-	-	-	-	-	搗	0	1	0		t	ɔ	213					dou2	dou2	tou2	dou2	dou2					
-	-	-	-	-	-	-	跺	0	1	0									-	-	-	-	do2					
-	-	-	-	-	-	-	褂	0	1	0		kʷ	a	33					-	-	-	gwaa3	gwaa3					
-	-	-	-	-	-	-	搞	0	0	0		k	au	213					-	-	-	kok3	gaau2					
-	-	-	-	-	-	-	舔	0	1	0		tʰ	im	213					-	lim2	tim5	tim5	tim2					
-	-	-	-	-	-	-	鞍	0	1	0			ɔn	55					-	on1	-	ngon1	on1					
-	-	-	-	-	-	-	捱	0	0	0		ŋ	ai	51					ngaai6	ngaai6	ngaai4	ngaai4	ngaai4					
-	-	-	-	-	-	-	捆	0	0	0		kʷʰ	ɐn	213					kwan2	kwan2	kwan2	kwan2	kwan2					
-	-	-	-	-	-	-	癱	0	1	0		tʰ	an	55					taan2	taan1	-	taan2	taan1					
-	-	-	-	-	-	-	灶	0	0	0		ts	ou	33					zou3	zou3	zou3	zou3	zou3					
-	-	-	-	-	-	-	峰	0	0	0		h	ʊŋ	55					-	fung1	-	fung1	fung1					
-	-	-	-	-	-	-	壟	0	0	0		l	ʊŋ	213					lung5	lung5	lung5	lung5	lung5					
-	-	-	-	-	-	-	肇	0	2	0		s	iu	33					shiu6	shiu6	siu6	siu6	siu6					
-	-	-	-	-	-	-	摹	0	1	0		m	u	51					mu4	mou4	mou4	mou4	mou4					
-	-	-	-	-	-	-	嘀	0	1	0									-	-	-	-	dik6					
-	-	-	-	-	-	-	摀	0	3	0									-	-	-	-	wu2					
-	-	-	-	-	-	-	嘟	0	2	0									-	-	-	dou1	dou1					
-	-	-	-	-	-	-	嘛	0	2	0									-	-	-	maa4	maa4					
-	-	-	-	-	-	-	摔	0	0	0		s	ɵt	5					-	-	-	seot1	seot1					
-	-	-	-	-	-	-	腺	0	1	0		s	in	33					-	-	-	sin3	sin3					
-	-	-	-	-	-	-	槓	0	0	0									lung5	lung5	lung5	lung5	gong3					
-	-	-	-	-	-	-	輛	0	0	0		l	œŋ	33					loeng5	loeng6	loeng2	loeng5	loeng6					
-	-	-	-	-	-	-	騙	0	0	0		pʰ	in	33					pin3	pin3	pin3	pin3	pin3					
-	-	-	-	-	-	-	筷	0	1	0		f	ai	33					-	-	faai3	faai3	faai3					
							筷					kʷʰ	ai	33				又音										
-	-	-	-	-	-	-	惦	0	1	0		t	im	33					-	-	-	dim3	dim3					
-	-	-	-	-	-	-	霉	0	0	0		m	ui	51					-	mui4	mui4	mui4	mui4					
-	-	-	-	-	-	-	瀟	0	2	0		s	iu	55					-	siu1	siu1	siu1	siu1					
-	-	-	-	-	-	-	瀕	0	1	0		pʰ	ɐn	51					pan4	-	pan4	ban1	pan4					
-	-	-	-	-	-	-	籐	0	3	0		tʰ	ɐŋ	51					-	tang4	tang4	tang4	tang4					
-	-	-	-	-	-	-	鋁	0	1	0		l	y	213					-	-	-	leoi5	leoi5					
-	-	-	-	-	-	-	錶	0	0	0		p	iu	55					-	-	-	biu1	biu1					
-	-	-	-	-	-	-	崑	0	0	0									-	gwan1	gwan1	gwan1	gwan1	kwan1				
-	-	-	-	-	-	-	崙	0	1	0									-	leon4	leon4	leon4	leon4					
-	-	-	-	-	-	-	崁	0	3	0									-	-	-	-	ham3					
-	-	-	-	-	-	-	簑	0	2	0									-	-	-	so1	so1					
-	-	-	-	-	-	-	群	0	0	0		kʷʰ	ɐn	51					kan4	kwan4	-	kwan4	kwan4					
-	-	-	-	-	-	-	怎	0	0	0		ts	ɐm	213					zham2	zham2	zaam2	zam2	zam2					
-	-	-	-	-	-	-	嗨	0	2	0									-	-	-	-	hoi1					
-	-	-	-	-	-	-	嗯	0	2	0			ŋ̍	33					-	-	-	-	ng2					
-	-	-	-	-	-	-	嗡	0	1	0		j	ʊŋ	55					-	jung1	-	jung1	jung1					
-	-	-	-	-	-	-	嗦	0	1	0									-	-	-	-	so1					
-	-	-	-	-	-	-	嗶	0	2	0									-	bat1	-	bat1	bat1					
-	-	-	-	-	-	-	嗎	1	0	0		m	a	33				助詞	-		maa3	maa1	maa1					
							嗎	1	0	0		m	a	213				嗎啡		maa5			maa5					
-	-	-	-	-	-	-	嗆	1	1	0									-	-	-	coeng1	coeng1					
							嗆	1	1	0		tsʰ	œŋ	33									coeng3					
-	-	-	-	-	-	-	嗅	0	1	0		tsʰ	ɐu	33					chau3	chau3	cau3	cau3	cau3					
-	-	-	-	-	-	-	齣	0	0	0									-	-	-	ceot1	ceot1					
-	-	-	-	-	-	-	嗓	0	0	0		s	ɔŋ	213					-	-	song2	song2	song2					
-	-	-	-	-	-	-	獗	0	2	0		kʰ	yt	3					-	gyut3	kyut3	kyut3	kyut3					
-	-	-	-	-	-	-	峇	0	3	0									-	-	-	-	baa1					
-	-	-	-	-	-	-	鱷	0	1	0									ngok6	ngok6	ngok3	ngok6	ngok6					
-	-	-	-	-	-	-	舺	0	3	0									-	-	-	-	gaap3					
-	-	-	-	-	-	-	溯	0	1	0		s	ɔk	3				又音	-	-	sou3	sou3	sou3					
							溯					s	u	213														
-	-	-	-	-	-	-	峪	0	2	0		j	ʊk	3					-	-	-	guk1	juk6					
-	-	-	-	-	-	-	塭	0	3	0									-	-	wan1	-	wan1					
-	-	-	-	-	-	-	烤	0	0	0		h	au	55					-	-	-	haau1	haau1					
-	-	-	-	-	-	-	烯	0	2	0		h	i	55					-	-	-	-	hei1					
-	-	-	-	-	-	-	烷	0	2	0			yn	213					-	-	-	-	jyun2					
-	-	-	-	-	-	-	烹	0	1	0		pʰ	ɐŋ	55					pang1	pang1	-	paang1	paang1					
-	-	-	-	-	-	-	塌	0	0	0		tʰ	ap	3					taap1	taap3	-	taap3	taap3					
-	-	-	-	-	-	-	膛	0	0	0		tʰ	ɔŋ	51					tong4	tong4	tong4	tong4	tong4					
-	-	-	-	-	-	-	篛	0	3	0									-	-	-	joek6	joek6					
-	-	-	-	-	-	-	辣	0	0	0		l	at	3					laat6	laat6	laat6	laat6	laat6					
-	-	-	-	-	-	-	匆	0	0	0		tsʰ	ʊŋ	55					cung1	-	cung1	cung1	cung1					
-	-	-	-	-	-	-	睬	0	0	0		tsʰ	ɔi	213					-	coi2	-	coi2	coi2					
-	-	-	-	-	-	-	銲	0	3	0									-	-	-	hon6	hon6					
-	-	-	-	-	-	-	睏	0	0	0		f	ɐn	33					-	-	-	fan3	kwan3					
-	-	-	-	-	-	-	謊	0	0	0		f	ɔŋ	213					fong2	fong2	fong1	fong1	fong1					
-	-	-	-	-	-	-	裡	0	0	0									li5	li5	lei5	lei5	lei5					
來	開	三	之	上	來	止	裏	0	0	0		l	i	213														
-	-	-	-	-	-	-	儘	1	0	0									zeon2	zeon2	zeon2	zeon2	zeon2					
							儘	1	0	0		ts	ɐn	33									zeon6					
-	-	-	-	-	-	-	岔	0	0	0		tsʰ	a	33					-	chaa1	-	caa1	caa3					
-	-	-	-	-	-	-	滾	0	0	0		kʷ	ɐn	213					kwan2	kwan2	gwan2	gwan2	gwaan2					
-	-	-	-	-	-	-	岩	0	0	0		ŋ	am	51					ngaam4	ngaam4	-	ngaam4	ngaam4					
-	-	-	-	-	-	-	喲	0	1	0									-	-	-	jo1	jo1					
-	-	-	-	-	-	-	喳	0	1	0		ts	a	55					-	-	-	zaa1	zaa1					
-	-	-	-	-	-	-	喂	0	0	0		w	ɐi	33					-	wui1	-	wai1	wai3					
-	-	-	-	-	-	-	喇	1	0	0		l	a	55				喇嘛	-	laa1	-	laa1	laa1					
							喇	1	0	0		l	a	33				喇叭					laa5					
-	-	-	-	-	-	-	臟	0	0	0		ts	ɔŋ	55					zong6	zong6	zong6	zong6	zong6					
-	-	-	-	-	-	-	罈	0	0	0									-	-	-	taam4	taam4					
-	-	-	-	-	-	-	迤	1	2	0			i	51				逶迤	-	ji5	-	ji4	ji5					
							迤	1	2	0			i	213				斜行延伸					ji4					
-	-	-	-	-	-	-	蛋	0	0	0		t	an	33					daan6	daan6	daan6	daan2	daan6	daan2				
-	-	-	-	-	-	-	僱	0	1	0		k	u	33					gu3	gu3	gwu3	gu3	gu3					
-	-	-	-	-	-	-	魂	0	0	0		w	ɐn	51					wan4	wan4	wan4	wan4	wan4					
-	-	-	-	-	-	-	魷	0	2	0		j	ɐu	51					-	-	-	-	jau4					
-	-	-	-	-	-	-	啦	0	0	0		l	a	55					-	-	-	laa1	laa1					
-	-	-	-	-	-	-	啊	0	0	0									-	-	-	o1	aa1					
-	-	-	-	-	-	-	啃	0	1	0		kʰ	ɐŋ	213					-	-	-	-	hang2					
-	-	-	-	-	-	-	啟	0	0	0									-	-	kai2	kai2	kai2					
溪	開	四	齊	上	見	蟹	啓	0	0	0		kʰ	ɐi	213														
-	-	-	-	-	-	-	矽	0	2	0		ts	ɪk	3					-	-	-	zik6	zik6					
-	-	-	-	-	-	-	鈾	0	2	0		j	ɐu	51					-	-	-	jau4	jau4					
-	-	-	-	-	-	-	孢	0	2	0		p	au	55					-	-	-	-	baau1					
-	-	-	-	-	-	-	蹧	0	3	0									-	-	-	zou1	zou1					
-	-	-	-	-	-	-	屜	0	1	0		tʰ	ɐi	33					-	-	-	sit3	tai3					
-	-	-	-	-	-	-	忑	0	2	0		tʰ	ɪk	5					-	-	-	tik1	tik1					
-	-	-	-	-	-	-	忐	0	2	0		tʰ	an	213					-	-	-	taam2	taam2	taan2				
-	-	-	-	-	-	-	唷	0	2	0									-	-	-	jo1	jo1					
-	-	-	-	-	-	-	唔	0	2	0			m̩	33					-	m4	-	m4	m4					
-	-	-	-	-	-	-	蝴	0	0	0		h	u	51					-	wu4	-	wu4	wu4					
							蝴						u	51														
-	-	-	-	-	-	-	鬍	0	0	0		h	u	51					-	wu4	-	wu4	wu4					
-	-	-	-	-	-	-	懂	0	0	0		t	ʊŋ	213					dung2	dung2	dung2	dung2	dung2					
-	-	-	-	-	-	-	鏽	0	0	0									-	sau3	-	sau3	sau3					
-	-	-	-	-	-	-	糰	0	0	0									-	-	-	tyun4	tyun4					
-	-	-	-	-	-	-	傢	0	0	0		k	a	55					-	-	-	gaa1	gaa1					
-	-	-	-	-	-	-	伙	0	0	0		f	ɔ	213					fo2	fo2	fo2	fo2	fo2					
-	-	-	-	-	-	-	櫥	0	1	0		tsʰ	y	51					-	-	-	ceoi4	cyu4					
-	-	-	-	-	-	-	湧	0	0	0									jung2	jung2	jung2	jung2	jung2					
-	-	-	-	-	-	-	燙	0	0	0		tʰ	ɔŋ	33					-	-	-	dong6	tong3					
-	-	-	-	-	-	-	尷	0	2	0		k	am	33					gaam1	gaam1	-	gaam1	gaam1	gaam3				
-	-	-	-	-	-	-	愣	0	2	0									-	-	-	-	ling6					
-	-	-	-	-	-	-	哼	1	1	0		h	ɐŋ	55				哼歌	-	hang1	-	hang1	hang1					
							哼	1	1	0		h	ŋ̍	55				感歎詞					hng1					
-	-	-	-	-	-	-	哪	1	0	0		n	a	213				哪裡	-	-	-	naa6	naa5					
							哪	1	0	0													naa3					
							哪	1	0	0		n	a	51				哪吒					naa4					
-	-	-	-	-	-	-	哩	1	1	0		l	i	213				英哩	-		-		lei5					
							哩	1	1	0		l	i	55				哩嚕		le1		li1	li1					
-	-	-	-	-	-	-	勾	1	0	0		ŋ	ɐu	55				勾劃	-	gau1	ngau1	ngau1	gau1	ngau1				
							勾	1	0	0		kʰ	ɐu	55				勾當					gau3					
-	-	-	-	-	-	-	哞	0	2	0									-	-	-	-	mau4					
-	-	-	-	-	-	-	瞄	0	1	0		m	iu	51					-	-	-	miu4	miu4					
-	-	-	-	-	-	-	瞌	0	2	0		h	ɔp	5					-	-	-	hap1	hap1					
-	-	-	-	-	-	-	瞧	0	0	0		tsʰ	iu	51					-	ciu4	ciu2	ciu4	ciu4					
-	-	-	-	-	-	-	靛	0	2	0		t	in	33					din6	din6	din6	din6	din6					
-	-	-	-	-	-	-	嬤	0	3	0		m	a	213					-	-	-	mo1	maa1					
-	-	-	-	-	-	-	耍	0	0	0		s	a	213					shaa2	shaa2	saa2	saa2	saa2					
-	-	-	-	-	-	-	稿	0	0	0		k	ou	213					gou2	gou2	gou2	gou2	gou2					
-	-	-	-	-	-	-	另	0	0	0		l	ɪŋ	33					ling6	ling6	ling6	ling6	ling6					
-	-	-	-	-	-	-	叭	0	1	0		p	a	55					-	-	-	baa1	baa1					
-	-	-	-	-	-	-	茉	0	1	0		m	ut	3					-	mut6	-	mut6	mut6					
-	-	-	-	-	-	-	叼	0	0	0									-	-	-	-	diu1					
-	-	-	-	-	-	-	覷	0	2	0		tsʰ	y	33					-	-	-	heoi2	ceoi3					
-	-	-	-	-	-	-	茼	0	3	0									-	-	-	tung4	tung4					
-	-	-	-	-	-	-	茲	1	2	0		ts	i	55				在茲	-	zi1	-	zi1	zi1					
							茲	1	2	0		tsʰ	i	51				龜茲，國名					ci4					
-	-	-	-	-	-	-	螞	1	0	0		m	a	213					-	maa5	-	maa2	maa5					
							螞	1	0	0													maa6					
							螞	1	0	0													maa1					
-	-	-	-	-	-	-	艙	0	0	0		tsʰ	ɔŋ	55					-	cong1	-	cong1	cong1					
-	-	-	-	-	-	-	你	0	0	0		n	i	213					-	ni5	nei5	nei5	nei5					
-	-	-	-	-	-	-	佣	0	0	0		j	ʊŋ	33					-	-	-	jung6	jung6	jung2				
-	-	-	-	-	-	-	樣	0	0	0		j	ɔŋ	33					joeng6	joeng6	joeng6	joeng6	joeng6					
疑	合	三	支B	去	見	止	僞	0	0	0		ŋ	ɐi	33					-	-	-	ngai6	ngai6					
-	-	-	-	-	-	-	票	0	0	0		pʰ	iu	33					piu3	piu3	biu1	biu1	piu3					
-	-	-	-	-	-	-	祂	0	3	0		tʰ	a	55					-	-	-	-	taa1					
-	-	-	-	-	-	-	颱	0	0	0		tʰ	ɔi	51				颱風	-	-	-	-	toi4					
							颱					tʰ	ai	55				打風颱										
-	-	-	-	-	-	-	嘿	1	1	0													hei1					
							嘿	1	1	0									mak6	mak6	maak6	mak6	mak6					
-	-	-	-	-	-	-	燜	0	2	0		m	ɐn	55					-	-	-	man2	mun6					
-	-	-	-	-	-	-	褲	0	0	0		h	u	33					fu3	fu3	-	fu3	fu3					
-	-	-	-	-	-	-	癌	0	1	0		ŋ	am	51					-	-	-	ngaam4	ngaam4					
