繁體	简体	音標	註釋	聲	韻	調							
椉	椉	sɛn˧˩		s	ɛn	˧˩							
𠅞	𠅞	sɛn˧˩		s	ɛn	˧˩							
騬	𱅢	sɛn˧˩		s	ɛn	˧˩							
𱅢	𱅢	sɛn˧˩		s	ɛn	˧˩							
堘	堘	sɛn˧˩		s	ɛn	˧˩							
塍	塍	sɛn˧˩		s	ɛn	˧˩							
𰑪	𰑪	sɛn˧˩		s	ɛn	˧˩							
憴	𰑪	sɛn˧˩		s	ɛn	˧˩							
譝	譝	sɛn˧˩		s	ɛn	˧˩							
澠	渑	sɛn˧˩		s	ɛn	˧˩							
鱦	𱇸	sɛn˧˩		s	ɛn	˧˩							
繩	绳	swɛn˧˩		s	wɛn	˧˩							
乘	乘	sɛn˨˦	千～之國	s	ɛn	˨˦							
嵊	嵊	sɛn˨˦		s	ɛn	˨˦							
剩	剩	sɛn˨˦		s	ɛn	˨˦							
升	升	sɛn˧˥		s	ɛn	˧˥							
勝	胜	sɛn˨˦		s	ɛn	˨˦							
承	承	sɛn˧˩	白讀，表示支持之意。如：～不起	s	ɛn	˧˩							
承	承	t͡sʰɛn˧˩		t͡sʰ	ɛn	˧˩							
丞	丞	t͡sʰɛn˧˩		t͡sʰ	ɛn	˧˩							
仍	仍	zɛn˧˩		z	ɛn	˧˩							
扔	扔	zɛn˧˥		z	ɛn	˧˥							
兢	兢	t͡ɕin˧˥		t͡ɕ	in	˧˥							
凝	凝	n̠ʲin˧˩		n̠ʲ	in	˧˩							
興	兴	ɕin˧˥		ɕ	in	˧˥							
興	兴	ɕin˨˦		ɕ	in	˨˦							
鷹	鹰	jin˧˥		j	in	˧˥							
應	应	jin˨˦		j	in	˨˦							
蠅	蝇	jin˧˥		j	in	˧˥							
鱦	𱇸	jin˨˦		j	in	˨˦							
𱇸	𱇸	jin˨˦		j	in	˨˦							
孕	孕	zwɛn˨˦		z	wɛn	˨˦							
𧕡	𧕡	pʰɐ̟˨˨˩		pʰ	ɐ̟	˨˨˩							
𠣾	𠣾	pʰɐ̟˨˨˩		pʰ	ɐ̟	˨˨˩							
僰	僰	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
踣	踣	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
䞳	䞳	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
䵗	䵗	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
蔔	卜	pu˨˦		p	u	˨˨˩							
𰉟	𰉟	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
𢫣	𢫣	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
𰛗	𰛗	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
𰞃	𰞃	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
北	北	pɐ̟˨˨˩		p	ɐ̟	˨˨˩							
䘃	䘃	mᵇɐ̟˨˨˩	蚊蟲的另一種稱呼	mᵇ	ɐ̟	˨˨˩							
纆	纆	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
艒	艒	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
䁿	䁿	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
墨	墨	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
默	默	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
㷵	㷵	mᵇɐ̟˨˨˩		mᵇ	ɐ̟	˨˨˩							
惪	惪	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
悳	悳	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
㥁	㥁	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
䙷	䙷	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
淂	淂	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
德	德	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
得	得	tɐ̟˨˨˩		t	ɐ̟	˨˨˩							
忒	忒	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
貣	貣	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
慝	慝	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
㧹	㧹	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
㥂	㥂	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
鴏	鴏	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
螣	螣	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
棏	棏	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
特	特	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
忑	忑	tʰɐ̟˨˨˩		tʰ	ɐ̟	˨˨˩							
䘅	䘅	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
䎪	䎪	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
扐	扐	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
朸	朸	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
仂	仂	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
芀	芀	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
朸	朸	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
𤨕	𤨕	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
玏	玏	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
泐	泐	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
㔹	㔹	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
阞	阞	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
艻	竻	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
肋	肋	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
勒	勒	nɐ̟˨˨˩		n	ɐ̟	˨˨˩							
則	则	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
鱡	贼	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
蠈	蠈	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
鰂	鲗	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
賊	贼	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
㥶	㥶	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
塞	塞	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
裓	裓	kɐ̟˨˨˩		k	ɐ̟	˨˨˩							
孂	孂	kɐ̟˨˨˩		k	ɐ̟	˨˨˩							
刻	刻	kʰɐ̟˨˨˩		kʰ	ɐ̟	˨˨˩							
兙	兙	kʰɐ̟˨˨˩		kʰ	ɐ̟	˨˨˩							
戓	戓	kʰɐ̟˨˨˩		kʰ	ɐ̟	˨˨˩							
剋	克	kʰɐ̟˨˨˩		kʰ	ɐ̟	˨˨˩							
勀	勀	kʰɐ̟˨˨˩		kʰ	ɐ̟	˨˨˩							
潶	潶	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
㱄	㱄	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
黑	黑	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
𠎁	𠎁	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
𢖛	𢖛	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
劾	劾	xɐ̟˨˨˩		x	ɐ̟	˨˨˩							
餩	餩	ŋɐ̟˨˨˩		ŋ	ɐ̟	˨˨˩							
殕	殕	ŋɐ̟˨˨˩		ŋ	ɐ̟	˨˨˩							
腷	腷	pi̯e˨˨˩		p	i̯e	˨˨˩							
愎	愎	pi̯e˨˨˩		p	i̯e	˨˨˩							
皕	皕	pi̯e˨˨˩		p	i̯e	˨˨˩							
䮠	䮠	pi̯e˨˨˩		p	i̯e	˨˨˩							
湢	湢	pi̯e˨˨˩		p	i̯e	˨˨˩							
䫾	䫾	pi̯e˨˨˩		p	i̯e	˨˨˩							
㘠	㘠	pi̯e˨˨˩		p	i̯e	˨˨˩							
逼	逼	pi̯e˨˨˩		p	i̯e	˨˨˩							
䁇	䁇	mᵇi̯e˨˨˩		mᵇ	i̯e	˨˨˩							
嶷	嶷	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
薿	薿	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
㘈	㘈	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
懝	懝	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
觺	觺	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
暱	匿	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𧏾	𧏾	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
㥾	㥾	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
𩺱	𩺱	n̠ʲi̯e˨˨˩		n̠ʲ	i̯e	˨˨˩							
屴	屴	ni̯e˨˨˩		n	i̯e	˨˨˩							
朸	朸	ni̯e˨˨˩		n	i̯e	˨˨˩							
扐	扐	ni̯e˨˨˩		n	i̯e	˨˨˩							
鳨	鳨	ni̯e˨˨˩		n	i̯e	˨˨˩							
力	力	ni̯e˨˨˩		n	i̯e	˨˨˩							
荲	荲	ni̯e˨˨˩		n	i̯e	˨˨˩							
赩	赩	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䀌	䀌	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䵱	䵱	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
㮩	㮩	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
鄎	鄎	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
瘜	息	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
蒠	蒠	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
䭒	䭒	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
㴧	㴧	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
息	息	ɕy̑ɛ˨˨˩	白讀，如：沒得出～	ɕ	y̑ɛ	˨˨˩							
息	息	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
熄	熄	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
媳	媳	ɕi̯e˨˨˩		ɕ	i̯e	˨˨˩							
陟	陟	t͡se˨˨˩		t͡s	e	˨˨˩							
敕	敕	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
勅	勅	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
淔	淔	t͡sʰe˨˨˩	水名	t͡sʰ	e	˨˨˩							
趩	趩	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
栻	栻	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
侙	侙	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
鷘	鷘	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
恜	恜	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
慗	慗	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
遬	遬	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
㽚	㽚	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
飭	饬	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
𦔫	𦔫	t͡sʰe˨˨˩		t͡sʰ	e	˨˨˩							
犆	犆	t͡se˨˨˩		t͡s	e	˨˨˩							
稙	稙	t͡se˨˨˩		t͡s	e	˨˨˩							
𡸜	𡸜	t͡se˨˨˩		t͡s	e	˨˨˩							
植	植	t͡se˨˨˩		t͡s	e	˨˨˩							
㨁	㨁	t͡se˨˨˩		t͡s	e	˨˨˩							
禃	禃	t͡se˨˨˩		t͡s	e	˨˨˩							
𫌁	𫌁	t͡se˨˨˩		t͡s	e	˨˨˩							
直	直	t͡se˨˨˩		t͡s	e	˨˨˩							
值	值	t͡se˨˨˩		t͡s	e	˨˨˩							
𡮞	𡮞	t͡se˨˨˩		t͡s	e	˨˨˩							
崱	𰎖	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𰎖	𰎖	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
溭	溭	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𡸦	𡸦	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
萴	萴	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
夨	夨	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𠨮	𠨮	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𣅦	𣅦	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𢯩	𢯩	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𣅔	𣅔	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
𥟔	𥟔	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
㳁	㳁	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
昃	昃	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
仄	仄	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
稄	稄	t͡sɐ̟˨˨˩		t͡s	ɐ̟	˨˨˩							
側	侧	t͡sɐ̟˨˨˩	老派，如：～邊	t͡s	ɐ̟	˨˨˩							
側	側	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
測	测	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
惻	恻	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
𦔎	𦔎	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
𡍫	𡍫	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
畟	畟	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
䔴	䔴	t͡sʰɐ̟˨˨˩		t͡sʰ	ɐ̟	˨˨˩							
㱇	㱇	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
穡	穑	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
轖	轖	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
繬	繬	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
濇	濇	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
䉢	䉢	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
懎	懎	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
嗇	啬	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
色	色	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𩍙	𩍙	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
薔	薔	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
嬙	嬙	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𧒗	𧒗	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𩕡	𩕡	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
𠢳	𠢳	sɐ̟˨˨˩		s	ɐ̟	˨˨˩							
軄	軄	t͡se˨˨˩		t͡s	e	˨˨˩							
戠	戠	t͡se˨˨˩		t͡s	e	˨˨˩							
蟙	蟙	t͡se˨˨˩		t͡s	e	˨˨˩							
䐈	䐈	t͡se˨˨˩		t͡s	e	˨˨˩							
樴	樴	t͡se˨˨˩		t͡s	e	˨˨˩							
織	织	t͡se˨˨˩		t͡s	e	˨˨˩							
職	职	t͡se˨˨˩		t͡s	e	˨˨˩							
食	食	se˨˨˩		s	e	˨˨˩							
蝕	蚀	se˨˨˩		s	e	˨˨˩							
識	识	se˨˨˩		s	e	˨˨˩							
拭	拭	sɹe̠ᶦ˨˦		s	ɹe̠ᶦ	˨˦							
軾	轼	se˨˨˩		s	e	˨˨˩							
鉽	鉽	se˨˨˩		s	e	˨˨˩							
烒	烒	se˨˨˩		s	e	˨˨˩							
𧄹	𧄹	se˨˨˩		s	e	˨˨˩							
式	式	sɹe̠ᶦ˨˦		s	ɹe̠ᶦ	˨˦							
飾	饰	sɹe̠ᶦ˨˦		s	ɹe̠ᶦ	˨˦							
寔	寔	t͡se˨˨˩		t͡s	e	˨˨˩							
埴	埴	t͡se˨˨˩		t͡s	e	˨˨˩							
湜	湜	t͡se˨˨˩		t͡s	e	˨˨˩							
殖	殖	t͡se˨˨˩		t͡s	e	˨˨˩							
䩯	䩯	t͡ɕʰi̯e˨˨˩		t͡ɕʰ	i̯e	˨˨˩							
卽	即	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
即	即	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
稷	稷	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㮨	㮨	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㹄	㹄	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
蝍	蝍	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
楖	楖	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
畟	畟	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
鯽	鲫	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
䐚	䐚	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
唧	唧	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
揤	揤	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
𪃹	𪃹	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
殛	殛	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㥛	㥛	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
襋	襋	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
亟	亟	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
㻷	㻷	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
蕀	蕀	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
棘	棘	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
極	极	t͡ɕi̯e˨˨˩		t͡ɕ	i̯e	˨˨˩							
臆	臆	ji˨˦		j	i	˨˦							
肊	肊	je˨˨˩		j	i̯e	˨˨˩							
繶	繶	je˨˨˩		j	i̯e	˨˨˩							
醷	醷	je˨˨˩		j	i̯e	˨˨˩							
澺	澺	je˨˨˩		j	i̯e	˨˨˩							
䗷	䗷	je˨˨˩		j	i̯e	˨˨˩							
檍	檍	je˨˨˩		j	i̯e	˨˨˩							
憶	忆	ji˨˦		j	i	˨˦							
億	亿	ji˨˦		j	i	˨˦							
抑	抑	je˨˨˩		j	i̯e	˨˨˩							
翊	翊	je˨˨˩		j	i̯e	˨˨˩							
翌	翌	je˨˨˩		j	i̯e	˨˨˩							
廙	廙	je˨˨˩		j	i̯e	˨˨˩							
黓	黓	je˨˨˩		j	i̯e	˨˨˩							
翼	翼	ji˨˦		j	i	˨˦							
𦏵	𦏵	je˨˨˩		j	i̯e	˨˨˩							
䴰	䴰	je˨˨˩		j	i̯e	˨˨˩							
隿	隿	je˨˨˩		j	i̯e	˨˨˩							
㚤	㚤	je˨˨˩		j	i̯e	˨˨˩							
潩	潩	je˨˨˩		j	i̯e	˨˨˩							
杙	杙	je˨˨˩		j	i̯e	˨˨˩							
芅	芅	je˨˨˩		j	i̯e	˨˨˩							
㔴	㔴	je˨˨˩		j	i̯e	˨˨˩							
蛡	蛡	je˨˨˩		j	i̯e	˨˨˩							
瀷	瀷	je˨˨˩		j	i̯e	˨˨˩							
釴	釴	je˨˨˩		j	i̯e	˨˨˩							
䄩	䄩	je˨˨˩		j	i̯e	˨˨˩							
䘝	䘝	je˨˨˩		j	i̯e	˨˨˩							
䣧	䣧	je˨˨˩		j	i̯e	˨˨˩							
熼	熼	je˨˨˩		j	i̯e	˨˨˩							
𢖺	𢖺	je˨˨˩		j	i̯e	˨˨˩							
弋	弋	je˨˨˩		j	i̯e	˨˨˩							
弘	弘	xɔŋ˧˩		x	ɔŋ	˧˩							
國	国	kwɛ˨˨˩		k	wɛ	˨˨˩							
圀	囯	kwɛ˨˨˩		k	wɛ	˨˨˩							
䰥	䰥	xwɛ˨˨˩		x	wɛ	˨˨˩							
蜮	蜮	xwɛ˨˨˩		x	wɛ	˨˨˩							
㦯	㦯	xwɛ˨˨˩		x	wɛ	˨˨˩							
或	或	xwɛ˨˨˩		x	wɛ	˨˨˩							
或	或	xɔ˨˨˩	白讀，～者	x	ɔ	˨˨˩							
惑	惑	xwɛ˨˨˩		x	wɛ	˨˨˩							
𢃤	𢃤	xwɛ˨˨˩		x	wɛ	˨˨˩							
𥇙	𥇙	xwɛ˨˨˩		x	wɛ	˨˨˩							
域	域	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
㽣	㽣	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
蜮	蜮	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
罭	罭	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
棫	棫	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
㚜	㚜	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
琙	琙	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
緎	緎	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
䮙	䮙	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
魊	魊	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
淢	淢	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
閾	阈	ɥɛ˨˨˩		j	y̑ɛ	˨˨˩							
盢	盢	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
洫	洫	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
侐	侐	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
䦗	䦗	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
㰲	㰲	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
緎	緎	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
𤷇	𤷇	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
淢	淢	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
𥄎	𥄎	ɕy̑ɛ˨˨˩		ɕ	y̑ɛ	˨˨˩							
吭	吭	ŋɑŋ˧˥	白讀，表示高亢的聲音	ŋ	ɑŋ	˧˥							
砰	砰	pʰɑŋ˧˥		pʰ	ɑŋ	˧˥							
抨	抨	pʰɑŋ˧˥	白讀，表示用手使勁擊打	pʰ	ɑŋ	˧˥							
抨	抨	pʰɛn˧˥	文讀	pʰ	ɛn	˧˥							
烹	烹	pʰɛn˧˥		pʰ	ɛn	˧˥							
彭	彭	pʰɛn˧˩		pʰ	ɛn	˧˩							
膨	膨	pʰɛn˧˩		pʰ	ɛn	˧˩							
碰	碰	pʰɑŋ˥˧	白讀，如：～著就⋯	pʰ	ɑŋ	˥˧							
碰	碰	pʰɔŋ˨˦		pʰ	ɔŋ	˨˦							
盲	盲	mᵇɑŋ˧˩		mᵇ	ɑŋ	˧˩							
勐	勐	mᵇɔŋ˥˧		mᵇ	ɔŋ	˥˧							
鱦	𱇸	mᵇɔŋ˥˧		mᵇ	ɔŋ	˥˧							
掹	掹	mᵇɔŋ˥˧		mᵇ	ɔŋ	˥˧							
猛	猛	mᵇɔŋ˥˧		mᵇ	ɔŋ	˥˧							
孟	孟	mᵇɔŋ˨˦		mᵇ	ɔŋ	˨˦							
打	打	tɑ˥˧		t	ɑ	˥˧							
冷	冷	nɛn˥˧		n	ɛn	˥˧							
撐	撑	t͡sʰɛn˧˥		t͡s	ɛn	˧˥							
鐺	铛	tɑŋ˧˥		t	ɛn	˧˥							
笙	笙	sɛn˧˥		s	ɛn	˧˥							
苼	苼	sɛn˧˥		s	ɛn	˧˥							
珄	珄	sɛn˧˥		s	ɛn	˧˥							
生	生	sɛn˧˥		s	ɛn	˧˥							
牲	牲	sɛn˧˥		s	ɛn	˧˥							
笙	笙	sɛn˧˥		s	ɛn	˧˥							
甥	甥	sɛn˧˥		s	ɛn	˧˥							
省	省	sɛn˥˧		s	ɛn	˥˧							
更	更	kɛn˧˥	打更	k	ɛn	˧˥							
庚	庚	kɛn˧˥		k	ɛn	˧˥							
羹	羹	kɛn˧˥		k	ɛn	˧˥							
哽	哽	kɛn˥˧		k	ɛn	˥˧							
鯁	鲠	kɛn˥˧		k	ɛn	˥˧							
埂	埂	kɛn˨˦		k	ɛn	˨˦							
梗	梗	kɛn˥˧		k	ɛn	˥˧							
㾘	㾘	kɛn˥˧		k	ɛn	˥˧							
更	更	kɛn˨˦		k	ɛn	˨˦							
𭙜	𭙜	kɛn˨˦	擦傷或刮傷後留下的長條狀痕跡	k	ɛn	˨˦							
坑	坑	kʰɛn˧˥		kʰ	ɛn	˧˥							
𥗊	𥗊	ŋɛn˥˧	人體壓在硬物上，被凸突部分反壓後所造成的軀體不適感。	ŋ	ɛn	˥˧							
硬	硬	ŋɛn˨˦		ŋ	ɛn	˨˦							
亨	亨	xɛn˧˥		x	ɛn	˧˥							
哼	哼	xɛn˧˥		x	ɛn	˧˥							
行	行	ɕin˧˩		ɕ	in	˧˩							
衡	衡	xɛn˧˩		x	ɛn	˧˩							
蘅	蘅	xɛn˧˩		x	ɛn	˧˩							
䯒	䯒	xɛn˧˩		x	ɛn	˧˩							
珩	珩	xɛn˧˩		x	ɛn	˧˩							
桁	桁	xɛn˧˩	屋梁或門窗上的橫木如～架	x	ɛn	˧˩							
杏	杏	xɛn˨˦		x	ɛn	˨˦							
迸	迸	pɔŋ˨˦		p	ɔŋ	˨˦							
棚	棚	pʰɔŋ˧˩		pʰ	ɔŋ	˧˩							
氓	氓	mᵇɑŋ˧˩		mᵇ	ɑŋ	˧˩							
萌	萌	mᵇɔŋ˧˩		mᵇ	ɔŋ	˧˩							
爭	争	t͡sɛn˧˥		t͡s	ɛn	˧˥							
猙	狰	t͡sɛn˧˥		t͡s	ɛn	˧˥							
箏	筝	t͡sɛn˧˥		t͡s	ɛn	˧˥							
睜	睁	t͡sʰɛn˧˥		t͡sʰ	ɛn	˧˥							
睜	睁	t͡sɛn˧˥		t͡s	ɛn	˧˥							
耕	耕	kɛn˧˥		k	ɛn	˧˥							
耿	耿	kɛn˥˧		k	ɛn	˥˧							
莖	茎	t͡ɕin˧˥		t͡ɕ	in	˧˥							
莖	茎	xɛn˨˦		x	ɛn	˨˦							
幸	幸	ɕin˨˦		ɕ	in	˨˦							
鶯	莺	jin˧˥		j	in	˧˥							
鸚	鹦	jin˧˥		j	in	˧˥							
櫻	樱	ŋɛn˧˥		ŋ	ɛn	˧˥							
櫻	樱	jin˧˥	文讀，如：～花	j	in	˧˥							
兵	兵	pin˧˥		p	in	˧˥							
丙	丙	pin˥˧		p	in	˥˧							
秉	秉	pin˥˧		p	in	˥˧							
炳	炳	pin˥˧		p	in	˥˧							
昺	昺	pin˥˧		p	in	˥˧							
昞	昞	pin˥˧		p	in	˥˧							
柄	柄	pin˥˧		p	in	˥˧							
平	平	pʰin˧˩		pʰ	in	˧˩							
