num	粤拼	声	韵	调	IPA	声	韵	调	字	注释		test		IPA	粤拼	
315	zi3	z	i	3	tsi24	ts	i	24	驻			1		tsi24	zi3	
316	ci1	c	i	1	tsʰi44	tsʰ	i	44	痴			1		tsʰi44	ci1	
317	ci1	c	i	1	tsʰi44	tsʰ	i	44	嗤			1		tsʰi44	ci1	
318	ci4	c	i	4	tsʰi52	tsʰ	i	52	除			1		tsʰi52	ci4	
319	ci4	c	i	4	tsʰi52	tsʰ	i	52	厨			1		tsʰi52	ci4	
320	ci4	c	i	4	tsʰi52	tsʰ	i	52	雏			1		tsʰi52	ci4	
321	ci4	c	i	4	tsʰi52	tsʰ	i	52	池			1		tsʰi52	ci4	
322	ci4	c	i	4	tsʰi52	tsʰ	i	52	驰			1		tsʰi52	ci4	
323	ci4	c	i	4	tsʰi52	tsʰ	i	52	迟			1		tsʰi52	ci4	
324	ci4	c	i	4	tsʰi52	tsʰ	i	52	持			1		tsʰi52	ci4	
325	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	处			1		tsʰi31	ci2\5	
326	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	杵			1		tsʰi31	ci2\5	
327	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	柱			1		tsʰi31	ci2\5	
328	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	储			1		tsʰi31	ci2\5	
329	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	侈			1		tsʰi31	ci2\5	
330	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	耻			1		tsʰi31	ci2\5	
331	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	齿			1		tsʰi31	ci2\5	
332	ci2\5	c	i	2\5	tsʰi31	tsʰ	i	31	始			1		tsʰi31	ci2\5	
333	ci3	c	i	3	tsʰi24	tsʰ	i	24	翅			1		tsʰi24	ci3	
334	ci3	c	i	3	tsʰi24	tsʰ	i	24	厕			1		tsʰi24	ci3	
335	si1	s	i	1	si44	s	i	44	书			1		si44	si1	
336	si1	s	i	1	si44	s	i	44	输	运输		1		si44	si1	
337	si1	s	i	1	si44	s	i	44	舒			1		si44	si1	
338	si1	s	i	1	si44	s	i	44	枢			1		si44	si1	
339	si1	s	i	1	si44	s	i	44	输			1		si44	si1	
340	si1	s	i	1	si44	s	i	44	施			1		si44	si1	
341	si1	s	i	1	si44	s	i	44	尸			1		si44	si1	
342	si1	s	i	1	si44	s	i	44	诗			1		si44	si1	
343	si4	s	i	4	si52	s	i	52	薯			1		si52	si4	
344	si4	s	i	4	si52	s	i	52	殊			1		si52	si4	
345	si4	s	i	4	si52	s	i	52	匙			1		si52	si4	
346	si4	s	i	4	si52	s	i	52	时			1		si52	si4	
347	si2\5	s	i	2\5	si31	s	i	31	署			1		si31	si2\5	
348	si2\5	s	i	2\5	si31	s	i	31	暑			1		si31	si2\5	
349	si2\5	s	i	2\5	si31	s	i	31	鼠			1		si31	si2\5	
350	si2\5	s	i	2\5	si31	s	i	31	黍			1		si31	si2\5	
351	si2\5	s	i	2\5	si31	s	i	31	豕			1		si31	si2\5	
352	si2\5	s	i	2\5	si31	s	i	31	屎			1		si31	si2\5	
353	si2\5	s	i	2\5	si31	s	i	31	矢			1		si31	si2\5	
354	si2\5	s	i	2\5	si31	s	i	31	市			1		si31	si2\5	
355	si2\5	s	i	2\5	si31	s	i	31	史			1		si31	si2\5	
356	si3	s	i	3	si24	s	i	24	试			1		si24	si3	
357	si3	s	i	3	si24	s	i	24	处			1		si24	si3	
358	si3	s	i	3	si24	s	i	24	庶			1		si24	si3	
359	ji1	j	i	1	ji44	j	i	44	於	于此		1		ji44	ji1	
360	ji1	j	i	1	ji44	j	i	44	淤			1		ji44	ji1	
361	ji1	j	i	1	ji44	j	i	44	迂			1		ji44	ji1	
362	ji1	j	i	1	ji44	j	i	44	于			1		ji44	ji1	
363	ji1	j	i	1	ji44	j	i	44	伊			1		ji44	ji1	
364	ji1	j	i	1	ji44	j	i	44	医			1		ji44	ji1	
365	ji1	j	i	1	ji44	j	i	44	衣			1		ji44	ji1	
366	ji1	j	i	1	ji44	j	i	44	依			1		ji44	ji1	
367	ji4	j	i	4	ji52	j	i	52	如			1		ji52	ji4	
368	ji4	j	i	4	ji52	j	i	52	余			1		ji52	ji4	
369	ji4	j	i	4	ji52	j	i	52	疑			1		ji52	ji4	
370	ji4	j	i	4	ji52	j	i	52	愚			1		ji52	ji4	
371	ji4	j	i	4	ji52	j	i	52	虞			1		ji52	ji4	
372	ji4	j	i	4	ji52	j	i	52	娱			1		ji52	ji4	
373	ji4	j	i	4	ji52	j	i	52	盂			1		ji52	ji4	
374	ji4	j	i	4	ji52	j	i	52	榆			1		ji52	ji4	
375	ji4	j	i	4	ji52	j	i	52	逾			1		ji52	ji4	
376	ji4	j	i	4	ji52	j	i	52	愉			1		ji52	ji4	
377	ji4	j	i	4	ji52	j	i	52	宜			1		ji52	ji4	
378	ji4	j	i	4	ji52	j	i	52	谊			1		ji52	ji4	
379	ji4	j	i	4	ji52	j	i	52	仪			1		ji52	ji4	
380	ji4	j	i	4	ji52	j	i	52	移			1		ji52	ji4	
381	ji4	j	i	4	ji52	j	i	52	夷			1		ji52	ji4	
382	ji4	j	i	4	ji52	j	i	52	姨			1		ji52	ji4	
383	ji4	j	i	4	ji52	j	i	52	饴			1		ji52	ji4	
384	ji2\5	j	i	2\5	ji31	j	i	31	汝			1		ji31	ji2\5	
385	ji2\5	j	i	2\5	ji31	j	i	31	语			1		ji31	ji2\5	
386	nji4	nj	i	4	ȵi52	ȵ	i	52	鱼			1		ȵi52	nji4	
387	nji4	nj	i	4	ȵi52	ȵ	i	52	渔			1		ȵi52	nji4	
388	nji4	nj	i	4	ȵi52	ȵ	i	52	儿			1		ȵi52	nji4	
389	nji4	nj	i	4	ȵi52	ȵ	i	52	疑			1		ȵi52	nji4	
390	nji2\5	nj	i	2\5	ȵi31	ȵ	i	31	尔			1		ȵi31	nji2\5	
391	nji2\5	nj	i	2\5	ȵi31	ȵ	i	31	耳			1		ȵi31	nji2\5	
392	nji2\5	nj	i	2\5	ȵi31	ȵ	i	31	饵			1		ȵi31	nji2\5	
393	nji2\5	nj	i	2\5	ȵi31	ȵ	i	31	语			1		ȵi31	nji2\5	
394	nji6	nj	i	6	ȵi54	ȵ	i	54	二			1		ȵi54	nji6	
395	nji6	nj	i	6	ȵi54	ȵ	i	54	贰			1		ȵi54	nji6	
396	fu1	f	u	1	fu44	f	u	44	夫			1		fu44	fu1	
397	fu1	f	u	1	fu44	f	u	44	肤			1		fu44	fu1	
398	fu1	f	u	1	fu44	f	u	44	敷			1		fu44	fu1	
399	fu1	f	u	1	fu44	f	u	44	俘			1		fu44	fu1	
400	fu1	f	u	1	fu44	f	u	44	孵			1		fu44	fu1	
401	fu1	f	u	1	fu44	f	u	44	呼			1		fu44	fu1	
402	fu1	f	u	1	fu44	f	u	44	枯			1		fu44	fu1	
403	fu4	f	u	4	fu52	f	u	52	符			1		fu52	fu4	
404	fu4	f	u	4	fu52	f	u	52	扶			1		fu52	fu4	
405	fu4	f	u	4	fu52	f	u	52	芙			1		fu52	fu4	
406	fu4	f	u	4	fu52	f	u	52	乎			1		fu52	fu4	
407	fu2\5	f	u	2\5	fu31	f	u	31	府			1		fu31	fu2\5	
408	fu2\5	f	u	2\5	fu31	f	u	31	腑			1		fu31	fu2\5	
409	fu2\5	f	u	2\5	fu31	f	u	31	俯			1		fu31	fu2\5	
410	fu2\5	f	u	2\5	fu31	f	u	31	斧			1		fu31	fu2\5	
411	fu2\5	f	u	2\5	fu31	f	u	31	虎			1		fu31	fu2\5	
412	fu2\5	f	u	2\5	fu31	f	u	31	浒			1		fu31	fu2\5	
413	fu2\5	f	u	2\5	fu31	f	u	31	抚			1		fu31	fu2\5	
414	fu2\5	f	u	2\5	fu31	f	u	31	腐			1		fu31	fu2\5	
415	fu2\5	f	u	2\5	fu31	f	u	31	甫			1		fu31	fu2\5	
416	fu2\5	f	u	2\5	fu31	f	u	31	釜			1		fu31	fu2\5	
417	fu2\5	f	u	2\5	fu31	f	u	31	妇			1		fu31	fu2\5	
418	fu2\5	f	u	2\5	fu31	f	u	31	苦			1		fu31	fu2\5	
419	fu3	f	u	3	fu24	f	u	24	库			1		fu24	fu3	
420	fu3	f	u	3	fu24	f	u	24	裤			1		fu24	fu3	
421	fu3	f	u	3	fu24	f	u	24	赋			1		fu24	fu3	
422	wu1	w	u	1	wu44	w	u	44	乌			1		wu44	wu1	
423	wu1	w	u	1	wu44	w	u	44	污			1		wu44	wu1	
424	wu1	w	u	1	wu44	w	u	44	坞			1		wu44	wu1	
425	wu1	w	u	1	wu44	w	u	44	呜			1		wu44	wu1	
426	wu4	w	u	4	wu52	w	u	52	胡			1		wu52	wu4	
427	wu4	w	u	4	wu52	w	u	52	湖			1		wu52	wu4	
428	wu4	w	u	4	wu52	w	u	52	狐			1		wu52	wu4	
429	wu4	w	u	4	wu52	w	u	52	壶			1		wu52	wu4	
430	wu4	w	u	4	wu52	w	u	52	葫			1		wu52	wu4	
431	wu4	w	u	4	wu52	w	u	52	蝴			1		wu52	wu4	
432	wu4	w	u	4	wu52	w	u	52	糊			1		wu52	wu4	
433	wu6	w	u	6	wu54	w	u	54	户			1		wu54	wu6	
434	wu6	w	u	6	wu54	w	u	54	沪			1		wu54	wu6	
435	wu6	w	u	6	wu54	w	u	54	互			1		wu54	wu6	
436	wu6	w	u	6	wu54	w	u	54	恶	可恶		1		wu54	wu6	
437	gu1	g	u	1	ku44	k	u	44	姑			1		ku44	gu1	
438	gu1	g	u	1	ku44	k	u	44	孤			1		ku44	gu1	
439	gu1	g	u	1	ku44	k	u	44	菇			1		ku44	gu1	
440	gu1	g	u	1	ku44	k	u	44	辜			1		ku44	gu1	
441	gu2\5	g	u	2\5	ku31	k	u	31	古			1		ku31	gu2\5	
442	gu2\5	g	u	2\5	ku31	k	u	31	估			1		ku31	gu2\5	
443	gu2\5	g	u	2\5	ku31	k	u	31	牯			1		ku31	gu2\5	
444	gu2\5	g	u	2\5	ku31	k	u	31	股			1		ku31	gu2\5	
445	gu2\5	g	u	2\5	ku31	k	u	31	鼓			1		ku31	gu2\5	
446	gu3	g	u	3	ku24	k	u	24	故			1		ku24	gu3	
447	gu3	g	u	3	ku24	k	u	24	固			1		ku24	gu3	
448	gu3	g	u	3	ku24	k	u	24	锢			1		ku24	gu3	
449	gu3	g	u	3	ku24	k	u	24	雇			1		ku24	gu3	
450	gu3	g	u	3	ku24	k	u	24	顾			1		ku24	gu3	
451	ku1	k	u	1	kʰu44	kʰ	u	44	箍			1		kʰu44	ku1	
452	baai2\5	b	aai	2\5	pai31	p	ai	31	摆			1		pai31	baai2\5	
453	baai3	b	aai	3	pai24	p	ai	24	拜			1		pai24	baai3	
454	baai6	b	aai	6	pai54	p	ai	54	稗			1		pai54	baai6	
455	baai6	b	aai	6	pai54	p	ai	54	败			1		pai54	baai6	
456	paai4	p	aai	4	pʰai52	pʰ	ai	52	排			1		pʰai52	paai4	
457	paai4	p	aai	4	pʰai52	pʰ	ai	52	牌			1		pʰai52	paai4	
458	paai4	p	aai	4	pʰai52	pʰ	ai	52	徘			1		pʰai52	paai4	
459	paai3	p	aai	3	pʰai24	pʰ	ai	24	派			1		pʰai24	paai3	
460	paai3	p	aai	3	pʰai24	pʰ	ai	24	湃			1		pʰai24	paai3	
461	maai4	m	aai	4	mai52	m	ai	52	埋			1		mai52	maai4	
462	maai4	m	aai	4	mai52	m	ai	52	霾			1		mai52	maai4	
463	maai2\5	m	aai	2\5	mai31	m	ai	31	买			1		mai31	maai2\5	
464	maai6	m	aai	6	mai54	m	ai	54	卖			1		mai54	maai6	
465	maai6	m	aai	6	mai54	m	ai	54	迈			1		mai54	maai6	
466	faai3	f	aai	3	fai24	f	ai	24	快			1		fai24	faai3	
467	waai1	w	aai	1	wai44	w	ai	44	歪			1		wai44	waai1	
468	waai4	w	aai	4	wai52	w	ai	52	怀			1		wai52	waai4	
469	waai4	w	aai	4	wai52	w	ai	52	槐			1		wai52	waai4	
470	waai4	w	aai	4	wai52	w	ai	52	淮			1		wai52	waai4	
471	waai6	w	aai	6	wai54	w	ai	54	坏			1		wai54	waai6	
472	daai2\5	d	aai	2\5	tai31	t	ai	31	歹			1		tai31	daai2\5	
473	daai2\5	d	aai	2\5	tai31	t	ai	31	傣			1		tai31	daai2\5	
474	daai3	d	aai	3	tai24	t	ai	24	戴			1		tai24	daai3	
475	daai3	d	aai	3	tai24	t	ai	24	带			1		tai24	daai3	
476	daai6	d	aai	6	tai54	t	ai	54	大	大夫		1		tai54	daai6	
477	taai3	t	aai	3	tʰai24	tʰ	ai	24	态			1		tʰai24	taai3	
478	taai3	t	aai	3	tʰai24	tʰ	ai	24	太			1		tʰai24	taai3	
479	taai3	t	aai	3	tʰai24	tʰ	ai	24	泰			1		tʰai24	taai3	
480	naai2\5	n	aai	2\5	nai31	n	ai	31	乃			1		nai31	naai2\5	
481	naai2\5	n	aai	2\5	nai31	n	ai	31	奶			1		nai31	naai2\5	
482	naai2\5	n	aai	2\5	nai31	n	ai	31	氖			1		nai31	naai2\5	
483	laai1	l	aai	1	lai44	l	ai	44	拉			1		lai44	laai1	
484	laai3	l	aai	3	lai24	l	ai	24	癞			1		lai24	laai3	
485	laai6	l	aai	6	lai54	l	ai	54	赖			1		lai54	laai6	
486	slaai2\5	sl	aai	2\5	ɬai31	ɬ	ai	31	徙			1		ɬai31	slaai2\5	
487	slaai2\5	sl	aai	2\5	ɬai31	ɬ	ai	31	玺			1		ɬai31	slaai2\5	
488	gaai1	g	aai	1	kai44	k	ai	44	皆			1		kai44	gaai1	
489	gaai1	g	aai	1	kai44	k	ai	44	阶			1		kai44	gaai1	
490	gaai1	g	aai	1	kai44	k	ai	44	佳			1		kai44	gaai1	
491	gaai1	g	aai	1	kai44	k	ai	44	街			1		kai44	gaai1	
492	gaai1	g	aai	1	kai44	k	ai	44	乖			1		kai44	gaai1	
493	gaai2\5	g	aai	2\5	kai31	k	ai	31	解	解开		1		kai31	gaai2\5	
494	gaai2\5	g	aai	2\5	kai31	k	ai	31	拐			1		kai31	gaai2\5	
495	gaai3	g	aai	3	kai24	k	ai	24	介			1		kai24	gaai3	
496	gaai3	g	aai	3	kai24	k	ai	24	界			1		kai24	gaai3	
497	gaai3	g	aai	3	kai24	k	ai	24	芥			1		kai24	gaai3	
498	gaai3	g	aai	3	kai24	k	ai	24	尬			1		kai24	gaai3	
499	gaai3	g	aai	3	kai24	k	ai	24	疥			1		kai24	gaai3	
500	gaai3	g	aai	3	kai24	k	ai	24	届			1		kai24	gaai3	
501	gaai3	g	aai	3	kai24	k	ai	24	戒			1		kai24	gaai3	
502	gaai3	g	aai	3	kai24	k	ai	24	怪			1		kai24	gaai3	
503	kaai2\5	k	aai	2\5	kʰai31	kʰ	ai	31	楷			1		kʰai31	kaai2\5	
504	kaai3	k	aai	3	kʰai24	kʰ	ai	24	块			1		kʰai24	kaai3	
505	kaai3	k	aai	3	kʰai24	kʰ	ai	24	刽			1		kʰai24	kaai3	
506	kaai3	k	aai	3	kʰai24	kʰ	ai	24	筷			1		kʰai24	kaai3	
507	haai1	h	aai	1	hai44	h	ai	44	揩			1		hai44	haai1	
508	haai4	h	aai	4	hai52	h	ai	52	孩			1		hai52	haai4	
509	haai4	h	aai	4	hai52	h	ai	52	谐			1		hai52	haai4	
510	haai4	h	aai	4	hai52	h	ai	52	鞋			1		hai52	haai4	
511	haai2\5	h	aai	2\5	hai31	h	ai	31	蟹			1		hai31	haai2\5	
512	haai6	h	aai	6	hai54	h	ai	54	解	姓		1		hai54	haai6	
513	haai6	h	aai	6	hai54	h	ai	54	骇			1		hai54	haai6	
514	haai6	h	aai	6	hai54	h	ai	54	械			1		hai54	haai6	
515	haai6	h	aai	6	hai54	h	ai	54	懈			1		hai54	haai6	
516	ngaai4	ng	aai	4	ŋai52	ŋ	ai	52	涯			1		ŋai52	ngaai4	
517	ngaai4	ng	aai	4	ŋai52	ŋ	ai	52	崖			1		ŋai52	ngaai4	
518	ngaai4	ng	aai	4	ŋai52	ŋ	ai	52	捱			1		ŋai52	ngaai4	
519	ngaai6	ng	aai	6	ŋai54	ŋ	ai	54	隘			1		ŋai54	ngaai6	
520	zaai1	z	aai	1	tsai44	ts	ai	44	斋			1		tsai44	zaai1	
521	zaai3	z	aai	3	tsai24	ts	ai	24	债			1		tsai24	zaai3	
522	zaai6	z	aai	6	tsai54	ts	ai	54	寨			1		tsai54	zaai6	
523	caai1	c	aai	1	tsʰai44	tsʰ	ai	44	猜			1		tsʰai44	caai1	
524	caai1	c	aai	1	tsʰai44	tsʰ	ai	44	钗			1		tsʰai44	caai1	
525	caai1	c	aai	1	tsʰai44	tsʰ	ai	44	差	出差		1		tsʰai44	caai1	
526	caai4	c	aai	4	tsʰai52	tsʰ	ai	52	豺			1		tsʰai52	caai4	
527	caai4	c	aai	4	tsʰai52	tsʰ	ai	52	柴			1		tsʰai52	caai4	
528	caai2\5	c	aai	2\5	tsʰai31	tsʰ	ai	31	踩			1		tsʰai31	caai2\5	
529	saai3	s	aai	3	sai24	s	ai	24	晒			1		sai24	saai3	
530	aai1		aai	1	ai44	Ǿ	ai	44	挨			1		ai44	aai1	
531	aai1		aai	1	ai44	Ǿ	ai	44	唉			1		ai44	aai1	
532	aai2\5		aai	2\5	ai31	Ǿ	ai	31	矮			1		ai31	aai2\5	
533	bai1	b	ai	1	pɐi44	p	ɐi	44	跛			1		pɐi44	bai1	
534	bai3	b	ai	3	pɐi24	p	ɐi	24	陛			1		pɐi24	bai3	
535	bai3	b	ai	3	pɐi24	p	ɐi	24	闭			1		pɐi24	bai3	
536	bai3	b	ai	3	pɐi24	p	ɐi	24	敝			1		pɐi24	bai3	
537	bai3	b	ai	3	pɐi24	p	ɐi	24	蔽			1		pɐi24	bai3	
538	bai6	b	ai	6	pɐi54	p	ɐi	54	弊			1		pɐi54	bai6	
539	bai6	b	ai	6	pɐi54	p	ɐi	54	币			1		pɐi54	bai6	
540	bai6	b	ai	6	pɐi54	p	ɐi	54	毙			1		pɐi54	bai6	
541	pai1	p	ai	1	pʰɐi44	pʰ	ɐi	44	批			1		pʰɐi44	pai1	
542	pai1	p	ai	1	pʰɐi44	pʰ	ɐi	44	□	猜		1		pʰɐi44	pai1	
543	pai1	p	ai	1	pʰɐi44	pʰ	ɐi	44	蓖			1		pʰɐi44	pai1	
544	mai4	m	ai	4	mɐi52	m	ɐi	52	迷			1		mɐi52	mai4	
545	mai4	m	ai	4	mɐi52	m	ɐi	52	谜			1		mɐi52	mai4	
546	mai2\5	m	ai	2\5	mɐi31	m	ɐi	31	米			1		mɐi31	mai2\5	
547	fai1	f	ai	1	fɐi44	f	ɐi	44	麾			1		fɐi44	fai1	
548	fai1	f	ai	1	fɐi44	f	ɐi	44	挥			1		fɐi44	fai1	
549	fai1	f	ai	1	fɐi44	f	ɐi	44	辉			1		fɐi44	fai1	
550	fai1	f	ai	1	fɐi44	f	ɐi	44	徽			1		fɐi44	fai1	
551	fai3	f	ai	3	fɐi24	f	ɐi	24	废			1		fɐi24	fai3	
552	fai3	f	ai	3	fɐi24	f	ɐi	24	肺			1		fɐi24	fai3	
553	fai3	f	ai	3	fɐi24	f	ɐi	24	费			1		fɐi24	fai3	
554	fai6	f	ai	6	fɐi54	f	ɐi	54	吠			1		fɐi54	fai6	
555	wai1	w	ai	1	wɐi44	w	ɐi	44	威			1		wɐi44	wai1	
556	wai4	w	ai	4	wɐi52	w	ɐi	52	为	作为		1		wɐi52	wai4	
557	wai4	w	ai	4	wɐi52	w	ɐi	52	维			1		wɐi52	wai4	
558	wai4	w	ai	4	wɐi52	w	ɐi	52	惟			1		wɐi52	wai4	
559	wai4	w	ai	4	wɐi52	w	ɐi	52	遗			1		wɐi52	wai4	
560	wai4	w	ai	4	wɐi52	w	ɐi	52	唯			1		wɐi52	wai4	
561	wai4	w	ai	4	wɐi52	w	ɐi	52	违			1		wɐi52	wai4	
562	wai4	w	ai	4	wɐi52	w	ɐi	52	围			1		wɐi52	wai4	
563	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	毁			1		wɐi31	wai2\5	
564	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	萎			1		wɐi31	wai2\5	
565	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	委			1		wɐi31	wai2\5	
566	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	讳			1		wɐi31	wai2\5	
567	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	伟			1		wɐi31	wai2\5	
568	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	苇			1		wɐi31	wai2\5	
569	wai2\5	w	ai	2\5	wɐi31	w	ɐi	31	纬			1		wɐi31	wai2\5	
570	wai3	w	ai	3	wɐi24	w	ɐi	24	喂			1		wɐi24	wai3	
571	wai3	w	ai	3	wɐi24	w	ɐi	24	畏			1		wɐi24	wai3	
572	wai3	w	ai	3	wɐi24	w	ɐi	24	慰			1		wɐi24	wai3	
573	wai6	w	ai	6	wɐi54	w	ɐi	54	惠			1		wɐi54	wai6	
574	wai6	w	ai	6	wɐi54	w	ɐi	54	慧			1		wɐi54	wai6	
575	wai6	w	ai	6	wɐi54	w	ɐi	54	卫			1		wɐi54	wai6	
576	dai1	d	ai	1	tɐi44	t	ɐi	44	低			1		tɐi44	dai1	
577	dai2\5	d	ai	2\5	tɐi31	t	ɐi	31	底			1		tɐi31	dai2\5	
578	dai2\5	d	ai	2\5	tɐi31	t	ɐi	31	抵			1		tɐi31	dai2\5	
579	dai3	d	ai	3	tɐi24	t	ɐi	24	帝			1		tɐi24	dai3	
580	dai6	d	ai	6	tɐi54	t	ɐi	54	弟			1		tɐi54	dai6	
581	dai6	d	ai	6	tɐi54	t	ɐi	54	第			1		tɐi54	dai6	
582	dai6	d	ai	6	tɐi54	t	ɐi	54	递			1		tɐi54	dai6	
583	dai6	d	ai	6	tɐi54	t	ɐi	54	逮			1		tɐi54	dai6	
584	tai1	t	ai	1	tʰɐi44	tʰ	ɐi	44	梯			1		tʰɐi44	tai1	
585	tai4	t	ai	4	tʰɐi52	tʰ	ɐi	52	堤			1		tʰɐi52	tai4	
586	tai4	t	ai	4	tʰɐi52	tʰ	ɐi	52	题			1		tʰɐi52	tai4	
587	tai4	t	ai	4	tʰɐi52	tʰ	ɐi	52	提			1		tʰɐi52	tai4	
588	tai4	t	ai	4	tʰɐi52	tʰ	ɐi	52	蹄			1		tʰɐi52	tai4	
589	tai4	t	ai	4	tʰɐi52	tʰ	ɐi	52	啼			1		tʰɐi52	tai4	
590	tai2\5	t	ai	2\5	tʰɐi31	tʰ	ɐi	31	体			1		tʰɐi31	tai2\5	
591	tai2\5	t	ai	2\5	tʰɐi31	tʰ	ɐi	31	弟			1		tʰɐi31	tai2\5	
592	tai3	t	ai	3	tʰɐi24	tʰ	ɐi	24	替			1		tʰɐi24	tai3	
593	tai3	t	ai	3	tʰɐi24	tʰ	ɐi	24	涕			1		tʰɐi24	tai3	
594	tai3	t	ai	3	tʰɐi24	tʰ	ɐi	24	剃			1		tʰɐi24	tai3	
595	tai3	t	ai	3	tʰɐi24	tʰ	ɐi	24	屉			1		tʰɐi24	tai3	
596	tai3	t	ai	3	tʰɐi24	tʰ	ɐi	24	贷			1		tʰɐi24	tai3	
597	nai4	n	ai	4	nɐi52	n	ɐi	52	泥			1		nɐi52	nai4	
598	nai4	n	ai	4	nɐi52	n	ɐi	52	尼			1		nɐi52	nai4	
599	nai6	n	ai	6	nɐi54	n	ɐi	54	腻			1		nɐi54	nai6	
600	lai4	l	ai	4	lɐi52	l	ɐi	52	犁			1		lɐi52	lai4	
601	lai4	l	ai	4	lɐi52	l	ɐi	52	黎			1		lɐi52	lai4	
602	lai2\5	l	ai	2\5	lɐi31	l	ɐi	31	礼			1		lɐi31	lai2\5	
603	lai6	l	ai	6	lɐi54	l	ɐi	54	例			1		lɐi54	lai6	
604	lai6	l	ai	6	lɐi54	l	ɐi	54	厉			1		lɐi54	lai6	
605	lai6	l	ai	6	lɐi54	l	ɐi	54	励			1		lɐi54	lai6	
606	lai6	l	ai	6	lɐi54	l	ɐi	54	丽			1		lɐi54	lai6	
607	lai6	l	ai	6	lɐi54	l	ɐi	54	隶			1		lɐi54	lai6	
608	lai6	l	ai	6	lɐi54	l	ɐi	54	荔			1		lɐi54	lai6	
609	slai1	sl	ai	1	ɬɐi44	ɬ	ɐi	44	□	大声喊叫		1		ɬɐi44	slai1	
610	slai1	sl	ai	1	ɬɐi44	ɬ	ɐi	44	西			1		ɬɐi44	slai1	
611	slai2\5	sl	ai	2\5	ɬɐi31	ɬ	ɐi	31	洗			1		ɬɐi31	slai2\5	
612	slai3	sl	ai	3	ɬɐi24	ɬ	ɐi	24	细			1		ɬɐi24	slai3	
613	gai1	g	ai	1	kɐi44	k	ɐi	44	鸡			1		kɐi44	gai1	
614	gai1	g	ai	1	kɐi44	k	ɐi	44	系	系鞋带		1		kɐi44	gai1	
615	gai1	g	ai	1	kɐi44	k	ɐi	44	圭			1		kɐi44	gai1	
616	gai1	g	ai	1	kɐi44	k	ɐi	44	闺			1		kɐi44	gai1	
617	gai1	g	ai	1	kɐi44	k	ɐi	44	归			1		kɐi44	gai1	
618	gai2\5	g	ai	2\5	kɐi31	k	ɐi	31	桅			1		kɐi31	gai2\5	
619	gai2\5	g	ai	2\5	kɐi31	k	ɐi	31	诡			1		kɐi31	gai2\5	
620	gai2\5	g	ai	2\5	kɐi31	k	ɐi	31	轨			1		kɐi31	gai2\5	
621	gai2\5	g	ai	2\5	kɐi31	k	ɐi	31	癸			1		kɐi31	gai2\5	
622	gai2\5	g	ai	2\5	kɐi31	k	ɐi	31	鬼			1		kɐi31	gai2\5	
623	gai3	g	ai	3	kɐi24	k	ɐi	24	计			1		kɐi24	gai3	
624	gai3	g	ai	3	kɐi24	k	ɐi	24	继			1		kɐi24	gai3	
625	gai3	g	ai	3	kɐi24	k	ɐi	24	髻			1		kɐi24	gai3	
626	gai3	g	ai	3	kɐi24	k	ɐi	24	鳜			1		kɐi24	gai3	
627	gai3	g	ai	3	kɐi24	k	ɐi	24	桂			1		kɐi24	gai3	
628	gai3	g	ai	3	kɐi24	k	ɐi	24	季			1		kɐi24	gai3	
629	gai3	g	ai	3	kɐi24	k	ɐi	24	贵			1		kɐi24	gai3	
630	gai6	g	ai	6	kɐi54	k	ɐi	54	跪			1		kɐi54	gai6	
631	gai6	g	ai	6	kɐi54	k	ɐi	54	柜			1		kɐi54	gai6	
632	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	稽			1		kʰɐi44	kai1	
633	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	奚			1		kʰɐi44	kai1	
634	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	溪			1		kʰɐi44	kai1	
635	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	规			1		kʰɐi44	kai1	
636	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	亏			1		kʰɐi44	kai1	
637	kai1	k	ai	1	kʰɐi44	kʰ	ɐi	44	窥			1		kʰɐi44	kai1	
638	kai4	k	ai	4	kʰɐi52	kʰ	ɐi	52	奎			1		kʰɐi52	kai4	
639	kai4	k	ai	4	kʰɐi52	kʰ	ɐi	52	携			1		kʰɐi52	kai4	
640	kai4	k	ai	4	kʰɐi52	kʰ	ɐi	52	畦			1		kʰɐi52	kai4	
641	kai4	k	ai	4	kʰɐi52	kʰ	ɐi	52	逵			1		kʰɐi52	kai4	
642	kai4	k	ai	4	kʰɐi52	kʰ	ɐi	52	葵			1		kʰɐi52	kai4	
